V1,V2,V3
i.69.7.315.002,0,0.003
i.69.7.315.003,0,0.003
i.69.7.315.004,0,0.029
i.69.7.315.005,0,0.003
i.69.7.316.001,0,0.003
i.69.7.316.002,0,0.003
i.69.7.317.001,0,0.015
i.69.7.318.002,0,0.003
i.69.7.322.001,0,0.015
i.69.7.322.005,0,0.015
i.69.7.322.007,0,0.015
i.69.7.322.008,0,0.015
i.69.7.329.001,0,0.015
i.69.7.329.002,0,0.041
i.69.7.329.003,0,0.029
i.69.7.330.001,0,0.029
i.69.7.330.003,0,0.039
i.69.7.330.004,0,0.039
i.69.7.331.001,0,0.006
i.69.7.338.001,0,0.015
i.69.7.338.002,0,0.015
i.69.7.340.002,0,0.015
i.69.7.340.003,0,0.015
i.69.7.340.004,0,0.015
i.69.7.343.003,0,0.039
i.69.7.346.001,0,0.003
i.69.7.355.001,0,0.003
i.69.7.356.002,0,0.003
i.69.7.356.003,0,0.039
i.69.7.358.002,0,0.075
i.69.7.359.003,0,0.039
i.69.7.360.001,0,0.015
i.69.7.360.002,0,0.003
i.69.7.362.001,0,0.015
i.69.7.362.002,0,0.015
i.69.7.362.003,0,0.015
i.69.7.362.004,0,0.045
i.69.7.362.005,0,0.039
i.69.7.363.001,0,0.018
i.69.7.364.001,0,0.039
i.69.7.364.002,0,0.042
i.69.7.364.003,0,0.003
i.69.7.365.002,0,0.074
i.69.7.366.002,0,0.003
i.69.7.367.001,0,0.003
i.69.7.367.003,0,0.031
i.69.7.369.001,0,0.029
i.69.7.382.001,0,0.015
i.69.7.382.002,0,0.055
i.69.7.382.003,0,0.04
i.69.7.404.001,0,0.048
i.69.7.406.002,0,0.015
i.69.7.406.003,0,0.015
i.69.7.408.002,0,0.019
i.69.7.409.001,0,0.015
i.69.7.409.002,0,0.016
i.69.7.410.001,0,0.022
i.69.7.410.002,0,0.015
i.69.7.411.002,0,0.039
i.69.7.411.003,0,0.042
i.69.7.412.001,0,0.022
i.69.7.420.001,0,0.016
i.69.7.420.002,0,0.015
i.69.7.421.001,0,0.016
i.69.7.428.001,0,0.015
i.69.7.428.002,0,0.106
i.69.7.429.001,0,0.003
i.69.7.430.001,0,0.003
i.69.7.430.002,0,0.016
i.69.7.431.001,0,0.003
i.69.7.431.002,0,0.003
i.69.7.434.002,0,0.003
i.69.7.440.001,0,0.017
i.69.7.442.001,0,0.033
i.69.7.442.004,0,0.005
i.69.7.442.005,0,0.003
i.69.7.443.001,0,0.017
i.69.7.443.003,0,0.045
i.69.7.443.004,0,0.017
i.69.7.443.006,0,0.017
i.69.7.444.001,0,0.003
i.69.7.445.002,0,0.003
i.69.7.445.003,0,0.003
i.69.7.446.001,0,0.03
i.69.7.446.002,0,0.003
i.69.7.447.001,0,0.03
i.69.7.447.002,0,0.006
i.69.7.448.001,0,0.043
i.69.7.448.002,0,0.03
i.69.7.449.001,0,0.043
i.69.7.451.001,0,0.003
i.69.7.452.001,0,0.04
i.69.7.452.004,0,0.04
i.69.7.453.001,0,0.058
i.69.7.453.002,0,0.003
i.69.7.453.003,0,0.006
i.69.7.455.001,0,0.015
i.69.7.457.002,0,0.039
i.69.7.457.003,0,0.046
i.69.7.458.001,0,0.003
i.69.7.461.002,0,0.015
i.69.7.461.003,0,0.015
i.69.7.464.001,0,0.003
i.69.7.464.002,0,0.015
i.69.7.467.002,0,0.003
i.69.7.467.003,0,0.006
i.69.7.467.004,0,0.005
i.69.7.467.007,0,0.107
i.69.7.469.001,0,0.003
i.69.7.476.001,0,0.04
i.69.7.481.002,0,0.074
i.69.7.481.003,0,0.039
i.69.7.481.004,0,0.003
i.69.7.481.005,0,0.003
i.69.7.481.006,0,0.03
i.69.7.481.007,0,0.003
i.69.7.481.008,0,0.016
i.69.7.487.002,0,0.003
i.69.7.488.001,0,0.016
i.69.7.488.002,0,0.038
i.69.7.488.003,0,0.015
i.69.7.491.001,0,0.003
i.69.7.491.003,0,0.003
i.69.7.491.004,0,0.031
i.69.7.492.002,0,0.031
i.69.7.492.005,1,0.041
i.69.7.495.001,0,0.003
i.69.7.500.001,0,0.003
i.69.7.500.002,0,0.031
i.69.7.500.003,0,0.003
i.69.7.500.004,0,0.003
i.69.7.500.005,0,0.003
i.69.7.500.006,0,0.003
i.69.7.504.001,0,0.003
i.69.7.505.001,0,0.015
i.69.7.505.002,0,0.003
i.69.7.505.003,0,0.003
i.69.7.508.001,0,0.016
i.69.7.51.001,0,0.018
i.69.7.512.001,0,0.015
i.69.7.515.003,0,0.04
i.69.7.517.001,0,0.003
i.69.7.517.002,0,0.017
i.69.7.517.003,0,0.019
i.69.7.526.001,0,0.022
i.69.7.526.004,0,0.022
i.69.7.526.005,0,0.022
i.69.7.526.006,0,0.022
i.69.7.528.001,0,0.029
i.69.7.529.001,0,0.015
i.69.7.530.003,0,0.032
i.69.7.530.005,0,0.015
i.69.7.535.001,0,0.015
i.69.7.540.001,0,0.098
i.69.7.540.002,0,0.015
i.69.7.540.003,0,0.015
i.69.7.540.004,0,0.015
i.69.7.546.001,0,0.003
i.69.7.551.001,0,0.022
i.69.7.557.001,0,0.015
i.69.7.558.002,0,0.003
i.69.7.563.001,0,0.015
i.69.7.563.003,0,0.003
i.69.7.563.004,0,0.029
i.69.7.563.005,0,0.063
i.69.7.567.001,0,0.022
i.69.7.570.001,0,0.006
i.69.7.571.001,0,0.03
i.69.7.583.001,0,0.003
i.69.7.592.001,0,0.003
i.69.7.593.002,0,0.003
i.69.7.594.001,0,0.107
i.69.7.594.003,0,0.022
i.69.7.594.004,0,0.127
i.69.7.599.003,0,0.036
i.69.7.600.001,0,0.003
i.69.7.615.005,0,0.003
i.69.7.615.007,0,0.003
i.69.7.635.002,0,0.003
i.69.7.635.003,0,0.038
i.69.7.635.006,0,0.03
i.69.7.652.002,0,0.031
i.69.7.652.006,0,0.003
i.69.7.652.007,0,0.022
i.69.7.652.008,0,0.022
i.69.7.655.001,0,0.043
i.69.7.660.001,0,0.076
i.69.7.661.002,0,0.015
i.69.7.668.004,0,0.016
i.69.7.668.005,0,0.03
i.69.7.668.007,0,0.077
i.69.7.668.008,0,0.038
i.69.7.673.002,0,0.029
i.69.7.675.001,0,0.015
i.69.7.677.001,0,0.019
i.69.7.681.004,0,0.074
i.69.7.688.001,0,0.041
i.69.7.688.004,0,0.046
i.69.7.694.006,0,0.015
i.69.7.694.008,0,0.016
i.69.7.694.011,0,0.016
i.69.7.694.012,0,0.015
i.69.7.694.015,0,0.076
i.69.7.694.017,0,0.079
i.69.7.694.018,0,0.039
i.69.7.696.001,0,0.006
i.69.7.7.001,0,0.015
i.69.7.708.001,0,0.19
i.69.7.710.001,0,0.003
i.69.7.715.001,0,0.023
i.69.7.720.001,0,0.003
i.69.7.720.002,0,0.003
i.69.7.720.003,0,0.003
i.69.7.720.004,0,0.003
i.69.7.725.001,0,0.005
i.69.7.725.002,0,0.082
i.69.7.731.001,0,0.015
i.69.7.732.001,0,0.031
i.69.7.733.001,0,0.016
i.69.7.734.004,0,0.015
i.69.7.734.005,0,0.025
i.69.7.737.001,0,0.025
i.69.7.739.001,0,0.025
i.69.7.745.001,0,0.003
i.69.7.745.002,0,0.003
i.69.7.750.001,0,0.039
i.69.7.755.001,0,0.055
i.69.7.755.002,0,0.039
i.69.7.755.012,0,0.077
i.69.7.766.002,0,0.003
i.69.7.766.003,0,0.003
i.69.7.782.001,0,0.003
i.69.7.784.001,0,0.023
i.69.7.791.002,0,0.031
i.69.7.797.001,0,0.015
i.69.7.817.002,0,0.006
i.69.7.822.004,0,0.018
i.69.7.825.001,0,0.015
i.69.7.828.001,0,0.018
i.69.7.829.001,0,0.029
i.69.7.831.003,0,0.029
i.69.7.831.004,0,0.034
i.69.7.832.001,0,0.003
i.69.7.832.004,0,0.006
i.69.7.832.006,0,0.016
i.69.7.833.001,0,0.015
i.69.7.833.002,0,0.003
i.69.7.835.001,0,0.042
i.69.7.835.002,0,0.016
i.69.7.836.001,0,0.015
i.69.7.837.003,0,0.018
i.69.7.838.001,0,0.018
i.69.7.839.001,0,0.063
i.69.7.839.003,1,0.025
i.69.7.839.004,0,0.024
i.69.7.839.005,0,0.034
i.69.7.840.001,0,0.018
i.69.7.841.001,0,0.024
i.69.7.843.001,0,0.047
i.69.7.843.002,0,0.003
i.69.7.844.001,0,0.024
i.69.7.844.002,0,0.003
i.69.7.845.003,0,0.047
i.69.7.845.004,0,0.006
i.69.7.846.001,0,0.003
i.69.7.847.001,0,0.003
i.69.7.847.002,0,0.003
i.69.7.847.005,0,0.024
i.69.7.847.006,0,0.003
i.69.7.848.001,0,0.003
i.69.7.848.003,0,0.003
i.69.7.848.005,0,0.047
i.69.7.848.006,0,0.003
i.69.7.850.001,0,0.003
i.69.7.851.005,0,0.029
i.69.7.851.009,0,0.006
i.69.7.853.003,0,0.015
i.69.7.855.003,0,0.024
i.69.7.859.001,0,0.006
i.69.7.859.002,0,0.045
i.69.7.861.001,0,0.024
i.69.7.866.001,0,0.003
i.69.7.868.001,0,0.025
i.69.7.868.002,0,0.003
i.69.7.869.001,0,0.029
i.69.7.870.001,0,0.015
i.69.7.871.001,0,0.015
i.69.7.871.002,0,0.016
i.69.7.873.001,0,0.04
i.69.7.873.002,0,0.004
i.69.7.873.003,0,0.003
i.69.7.873.004,0,0.003
i.69.7.874.001,0,0.048
i.69.7.874.002,0,0.03
i.69.7.875.001,0,0.048
i.69.7.889.002,0,0.022
i.69.7.889.004,0,0.078
i.69.7.889.005,0,0.117
i.69.7.889.006,0,0.2
i.69.7.894.001,0,0.016
i.69.7.893.001,0,0.016
i.69.7.896.001,0,0.04
i.69.7.898.004,1,0.073
i.69.7.901.001,0,0.019
i.69.7.912.001,0,0.003
i.69.7.912.002,0,0.006
i.69.7.921.001,0,0.032
i.69.7.921.003,1,0.173
i.69.7.927.001,0,0.003
i.69.7.929.001,0,0.03
i.69.7.936.001,0,0.041
i.69.7.938.001,0,0.016
i.69.7.948.001,0,0.056
i.69.7.950.001,1,0.124
i.69.7.952.001,0,0.022
i.69.7.952.002,0,0.041
i.69.7.958.001,0,0.042
i.69.7.959.001,0,0.016
i.69.7.961.003,0,0.048
i.69.7.967.001,0,0.084
i.69.7.973.001,0,0.022
i.69.7.973.002,0,0.015
i.69.7.973.006,0,0.003
i.69.7.975.001,0,0.021
i.69.7.975.002,0,0.021
i.69.7.986.002,0,0.02
i.69.7.990.002,0,0.017
i.69.9.1046.001,0,0.02
i.69.9.233.001,0,0.016
i.69.9.3052.002,0,0.016
i.69.9.3066.001,0,0.044
i.69.9.3066.002,0,0.044
i.69.9.3072.001,0,0.016
i.69.9.3075.001,0,0.041
i.69.9.3076.001,0,0.041
i.69.9.3130.001,0,0.041
i.69.9.3131.002,0,0.079
i.69.9.3180.001,0,0.016
i.69.9.3248.001,0,0.016
i.69.9.3250.001,0,0.017
i.69.9.3457.001,0,0.041
i.69.9.8107.001,0,0.041
i.69.9.8110.001,0,0.016
i.69.9.8112.001,0,0.056
i.69.9.8112.002,0,0.038
i.69.9.8117.001,1,0.04
i.69.9.8143.001,0,0.039
i.69.9.8145.002,0,0.045
i.69.9.8146.001,0,0.018
i.69.9.8147.001,0,0.018
i.69.9.8148.001,0,0.018
i.69.9.3086.001,0,0.018
i.69.9.8153.001,0,0.042
i.69.9.8155.001,0,0.016
i.69.9.9110.001,1,0.016
i.69.9.9115.001,0,0.095
i.69.9.9116.001,0,0.033
i.69.9.9117.001,0,0.095
i.69.9.9118.001,0,0.182
i.69.9.9123.001,0,0.017
i.04.4.11.001,0,0.138
i.04.4.11.005,0,0.049
i.04.4.11.030,0,0.265
i.04.4.12.001,0,0.147
i.04.4.12.004,0,0.126
i.04.4.12.005,0,0.055
i.04.4.12.009,0,0.052
i.04.4.12.017,0,0.041
i.04.4.12.025,0,0.039
i.04.4.12.026,0,0.037
i.04.4.12.028,0,0.014
i.04.4.12.036,0,0.037
i.04.4.12.050,0,0.044
i.04.4.13.001,0,0.04
i.04.4.13.002,0,0.015
i.04.4.13.008,0,0.04
i.04.4.14.011,0,0.041
i.04.4.14.019,0,0.049
i.04.4.14.021,0,0.072
i.04.4.15.017,0,0.049
i.04.4.15.018,0,0.062
i.04.4.15.041,0,0.059
i.04.4.15.043,0,0.052
i.04.4.15.044,0,0.018
i.04.4.15.055,0,0.018
i.04.4.15.056,0,0.045
i.04.4.15.058,0,0.016
i.04.4.15.060,0,0.043
i.04.4.15.063,0,0.043
i.04.4.19.018,0,0.045
i.04.4.2.001,0,0.087
i.04.4.2.003,0,0.182
i.04.4.2.004,0,0.016
i.04.4.2.007,0,0.222
i.04.4.20.001,1,0.053
i.04.4.20.007,0,0.017
i.04.4.20.014,0,0.082
i.04.4.20.040,0,0.042
i.04.4.21.014,0,0.068
i.04.7.303.003,0,0.029
i.04.4.21.017,0,0.054
i.04.4.21.024,0,0.046
i.04.4.21.028,0,0.047
i.04.4.21.035,0,0.085
i.04.4.21.037,0,0.105
i.04.4.22.007,0,0.041
i.04.4.22.014,0,0.095
i.04.4.22.030,0,0.041
i.04.4.22.044,0,0.111
i.04.4.22.045,0,0.055
i.04.4.22.055,0,0.04
i.04.4.22.056,0,0.039
i.04.4.22.063,0,0.016
i.04.4.23.005,0,0.031
i.04.4.23.010,0,0.043
i.04.4.23.018,0,0.077
i.04.4.23.023,0,0.04
i.04.4.23.024,0,0.015
i.04.4.23.025,0,0.03
i.04.4.23.026,0,0.003
i.04.4.23.029,0,0.003
i.04.4.23.030,0,0.039
i.04.4.23.031,0,0.015
i.04.4.23.035,0,0.04
i.04.4.23.038,0,0.006
i.04.4.23.048,0,0.029
i.04.4.23.049,0,0.042
i.04.4.24.001,0,0.015
i.04.4.24.006,0,0.016
i.04.4.24.007,0,0.016
i.04.4.24.008,0,0.016
i.04.4.24.014,0,0.038
i.04.4.25.006,0,0.03
i.04.4.26.001,0,0.045
i.04.4.26.002,0,0.015
i.04.4.26.003,0,0.029
i.04.4.27.004,0,0.031
i.04.4.29.001,0,0.031
i.04.4.29.003,0,0.098
i.04.4.29.012,0,0.03
i.04.4.3.001,0,0.04
i.04.4.3.002,0,0.161
i.04.4.3.003,0,0.003
i.04.4.3.007,0,0.003
i.04.4.30.001,0,0.04
i.04.4.30.009,0,0.045
i.04.4.30.014,0,0.104
i.04.4.30.018,0,0.068
i.04.4.30.019,0,0.067
i.04.4.30.025,0,0.017
i.04.4.31.001,0,0.02
i.04.4.31.004,0,0.011
i.04.4.31.005,0,0.097
i.04.4.31.011,0,0.016
i.04.4.31.013,0,0.041
i.04.4.32.006,0,0.015
i.04.4.32.015,1,0.088
i.04.4.32.020,0,0.016
i.04.4.32.023,0,0.03
i.04.4.32.025,0,0.03
i.04.4.32.028,0,0.03
i.04.4.32.030,0,0.05
i.04.4.34.001,0,0.029
i.04.4.34.003,0,0.04
i.04.4.35.001,0,0.051
i.04.4.36.001,0,0.044
i.04.4.36.003,0,0.016
i.04.4.36.005,0,0.031
i.04.4.36.008,0,0.041
i.04.4.36.009,0,0.032
i.04.4.36.010,0,0.065
i.04.4.36.011,0,0.055
i.04.4.36.014,0,0.03
i.04.4.37.003,0,0.006
i.04.4.37.008,0,0.006
i.04.4.37.009,0,0.006
i.04.4.38.003,0,0.003
i.04.4.39.029,0,0.016
i.04.4.39.037,0,0.031
i.04.4.39.041,0,0.003
i.04.4.4.001,0,0.041
i.04.4.4.007,0,0.041
i.04.4.41.001,0,0.017
i.04.4.41.002,0,0.006
i.04.4.41.007,0,0.033
i.04.4.43.001,0,0.038
i.04.4.43.003,0,0.028
i.04.4.43.004,0,0.051
i.04.4.44.001,0,0.006
i.04.4.44.002,0,0.005
i.04.4.44.008,0,0.003
i.04.4.44.010,0,0.003
i.04.4.44.012,0,0.006
i.04.4.46.002,0,0.082
i.04.4.46.005,0,0.115
i.04.4.47.001,0,0.054
i.04.4.47.009,0,0.092
i.04.4.47.014,0,0.016
i.04.4.47.015,0,0.047
i.04.4.5.003,0,0.015
i.04.4.5.005,0,0.042
i.04.4.5.007,0,0.158
i.04.4.5.008,0,0.03
i.04.4.5.012,0,0.031
i.04.4.5.014,0,0.079
i.04.4.5.023,0,0.041
i.04.4.5.024,0,0.04
i.04.4.5.028,0,0.029
i.04.4.5.031,0,0.041
i.04.4.50.006,0,0.043
i.04.4.50.008,0,0.119
i.04.4.52.001,1,0.12
i.04.4.56.002,0,0.02
i.04.4.59.003,1,0.114
i.04.4.6.001,0,0.119
i.04.4.6.003,0,0.118
i.04.4.7.011,0,0.052
i.04.4.7.013,0,0.128
i.04.4.7.016,0,0.057
i.04.4.7.017,0,0.084
i.04.4.7.019,0,0.229
i.04.4.8.020,0,0.05
i.04.4.8.021,0,0.09
i.04.4.8.025,0,0.046
i.04.4.8.026,0,0.051
i.04.4.8.039,0,0.051
i.04.4.9.001,0,0.207
i.04.4.9.018,0,0.093
i.04.4.9.024,0,0.016
i.04.4.9.027,0,0.04
i.04.4.90.001,1,0.053
i.04.4.93.003,0,0.061
i.04.4.94.004,0,0.057
i.04.7.100.001,0,0.017
i.04.7.103.001,0,0.032
i.04.7.105.001,0,0.031
i.04.7.110.001,0,0.031
i.04.7.111.001,0,0.016
i.04.7.112.001,0,0.031
i.04.7.201.001,0,0.003
i.04.7.301.006,0,0.032
i.04.7.302.001,0,0.017
i.04.7.304.001,0,0.017
i.04.7.304.004,0,0.017
i.04.7.305.004,0,0.102
i.04.7.306.002,0,0.017
i.04.7.311.001,0,0.003
i.04.7.403.003,1,0.169
i.04.7.404.003,0,0.045
i.04.7.404.010,1,0.029
i.04.7.406.005,0,0.029
i.04.7.501.001,0,0.003
i.04.7.501.002,0,0.056
i.04.7.503.005,0,0.04
i.04.7.507.001,0,0.09
i.04.7.509.002,0,0.006
i.04.7.515.001,0,0.177
i.04.7.515.006,0,0.049
i.04.7.600.002,0,0.035
i.04.7.602.004,0,0.033
i.04.7.700.001,0,0.015
i.04.7.700.008,0,0.003
i.04.7.700.010,0,0.003
i.04.7.702.002,0,0.006
i.04.7.702.006,0,0.006
i.04.7.703.001,0,0.016
i.04.7.705.001,0,0.03
i.04.7.707.001,0,0.003
i.04.7.707.003,0,0.03
i.04.7.709.001,0,0.005
i.04.7.710.010,0,0.015
i.25.4.1.002,0,0.079
i.25.4.1.004,0,0.03
i.25.4.1.008,0,0.081
i.25.4.1.009,0,0.093
i.25.4.1.010,0,0.08
i.25.4.1.011,1,0.041
i.25.4.1.012,0,0.03
i.25.4.1.017,1,0.096
i.25.4.1.019,0,0.046
i.25.4.1.020,1,0.3
i.25.4.1.025,0,0.081
i.25.4.1.029,0,0.042
i.25.4.1.030,0,0.03
i.25.4.1.033,1,0.044
i.25.4.1.034,0,0.043
i.25.4.1.035,0,0.083
i.25.4.1.038,0,0.096
i.25.4.1.040,0,0.045
i.25.4.1.052,0,0.074
i.25.4.1.054,0,0.189
i.25.4.1.055,1,0.117
i.25.4.1.056,0,0.508
i.25.4.10.001,0,0.042
i.25.4.10.005,0,0.089
i.25.4.10.007,0,0.018
i.25.4.10.020,0,0.043
i.25.4.11.001,0,0.04
i.25.4.11.004,0,0.086
i.25.4.11.014,0,0.089
i.25.4.11.015,0,0.042
i.25.4.11.022,0,0.016
i.25.4.11.041,0,0.016
i.25.4.12.002,0,0.031
i.25.4.12.021,0,0.087
i.25.4.13.004,0,0.038
i.25.4.14.001,0,0.041
i.25.4.14.005,0,0.015
i.25.4.14.007,0,0.015
i.25.4.14.008,0,0.03
i.25.4.14.011,0,0.016
i.25.4.14.018,0,0.122
i.25.4.16.001,0,0.11
i.25.4.168.003,0,0.05
i.25.4.18.001,2,0.241
i.25.4.18.002,1,0.149
i.25.4.18.004,0,0.076
i.25.4.18.005,0,0.138
i.25.4.19.001,0,0.08
i.25.4.2.001,0,0.065
i.25.4.2.009,1,0.09
i.25.4.2.012,0,0.041
i.25.4.2.013,0,0.016
i.25.4.2.014,0,0.016
i.25.4.2.016,0,0.083
i.25.4.2.027,0,0.018
i.25.4.2.028,0,0.041
i.25.4.2.041,0,0.076
i.25.4.21.009,0,0.079
i.25.4.23.001,0,0.033
i.25.4.24.002,0,0.016
i.25.4.24.025,0,0.043
i.25.4.3.001,0,0.057
i.25.4.30.001,0,0.093
i.25.4.30.011,0,0.07
i.25.4.31.001,0,0.082
i.25.4.4.001,0,0.055
i.25.4.4.002,0,0.078
i.25.4.4.006,0,0.016
i.25.4.4.008,0,0.083
i.25.4.4.009,0,0.093
i.25.4.4.013,0,0.056
i.25.4.5.001,0,0.042
i.25.4.5.002,0,0.063
i.25.4.5.006,0,0.017
i.25.4.6.015,1,0.105
i.25.4.6.018,0,0.035
i.25.4.6.025,0,0.054
i.25.4.66.002,0,0.086
i.25.4.7.001,0,0.599
i.25.4.7.006,0,0.041
i.25.4.7.008,1,0.094
i.25.4.7.017,0,0.093
i.25.4.7.021,0,0.016
i.25.4.7.029,0,0.082
i.25.4.8.007,0,0.046
i.25.4.8.008,1,0.646
i.25.4.8.011,0,0.086
i.25.4.8.019,0,0.04
i.25.4.8.027,0,0.052
i.25.4.9.009,0,0.107
i.25.4.9.010,0,0.046
i.25.4.9.013,0,0.083
i.25.4.9.021,0,0.083
i.25.4.9.024,0,0.087
i.25.4.9.041,0,0.041
i.25.7.168.001,0,0.067
i.25.7.41.006,0,0.019
i.25.7.44.001,0,0.046
i.25.7.46.005,0,0.428
i.25.7.49.004,0,0.088
i.25.7.50.001,0,0.046
i.25.7.50.003,0,0.218
i.25.7.51.003,0,0.092
i.25.7.52.002,0,0.022
i.25.7.54.003,0,0.084
i.25.7.55.005,0,0.034
i.25.7.58.005,0,0.047
i.56.4.1.003,0,0.079
i.56.4.1.005,0,0.041
i.56.4.1.008,0,0.042
i.56.4.1.071,0,0.054
i.56.4.1.076,0,0.051
i.56.4.1.080,0,0.05
i.56.4.1.089,0,0.097
i.56.4.1.093,0,0.045
i.56.4.1.094,0,0.045
i.56.4.1.101,0,0.044
i.56.4.1.103,0,0.012
i.56.4.1.104,0,0.044
i.56.4.1.108,0,0.045
i.56.4.1.112,0,0.045
i.56.4.1.127,0,0.121
i.56.4.10.001,0,0.04
i.56.4.10.005,0,0.081
i.56.4.10.006,0,0.078
i.56.4.10.017,0,0.101
i.56.4.10.020,0,0.043
i.56.4.10.022,0,0.049
i.56.4.11.001,0,0.076
i.56.4.11.014,0,0.04
i.56.4.12.001,0,0.044
i.56.4.12.009,0,0.082
i.56.4.12.017,0,0.041
i.56.4.12.018,0,0.041
i.56.4.12.021,0,0.044
i.56.4.13.003,0,0.042
i.56.4.13.004,0,0.041
i.56.4.14.005,0,0.041
i.56.4.14.011,0,0.042
i.56.4.14.013,0,0.03
i.56.4.14.019,0,0.03
i.56.4.99.001,0,0.031
i.56.4.99.002,0,0.012
i.56.4.14.025,0,0.06
i.56.4.14.026,0,0.06
i.56.4.14.038,0,0.043
i.56.4.15.001,0,0.039
i.56.4.15.006,0,0.039
i.56.4.15.008,0,0.077
i.56.4.15.013,0,0.041
i.56.4.15.014,0,0.041
i.56.4.16.001,0,0.049
i.56.4.16.002,0,0.042
i.56.4.16.012,0,0.042
i.56.4.16.014,0,0.042
i.56.4.16.017,0,0.045
i.56.4.18.007,1,0.09
i.56.4.19.001,0,0.067
i.56.4.19.002,0,0.029
i.56.4.19.007,0,0.08
i.56.4.19.010,0,0.04
i.56.4.19.011,0,0.04
i.56.4.19.017,0,0.04
i.56.4.19.021,0,0.077
i.56.4.2.002,0,0.039
i.56.4.2.004,0,0.04
i.56.4.2.005,0,0.045
i.56.4.20.003,0,0.044
i.56.4.20.008,0,0.055
i.56.4.21.001,0,0.054
i.56.4.21.005,0,0.079
i.56.4.21.007,0,0.039
i.56.4.21.013,0,0.04
i.56.4.21.017,0,0.076
i.56.4.21.020,0,0.085
i.56.4.21.024,0,0.076
i.56.4.22.001,0,0.046
i.56.4.22.012,0,0.041
i.56.4.22.018,0,0.043
i.56.4.23.003,0,0.039
i.56.4.23.007,0,0.048
i.56.4.23.008,0,0.048
i.56.4.24.020,0,0.041
i.56.4.24.031,0,0.041
i.56.4.25.004,0,0.075
i.56.4.28.011,0,0.129
i.56.4.29.001,0,0.044
i.56.4.29.015,0,0.042
i.56.4.29.016,0,0.068
i.56.4.3.001,0,0.043
i.56.4.3.007,0,0.079
i.56.4.3.011,0,0.08
i.56.4.3.022,0,0.059
i.56.4.30.010,0,0.044
i.56.4.31.010,0,0.103
i.56.4.32.001,0,0.041
i.56.4.33.001,0,0.041
i.56.4.33.008,0,0.039
i.56.4.33.009,0,0.04
i.56.4.33.012,1,0.061
i.56.4.34.001,0,0.042
i.56.4.34.008,0,0.043
i.56.4.34.010,0,0.088
i.56.4.35.001,0,0.045
i.56.4.35.007,0,0.041
i.56.4.35.014,0,0.089
i.56.4.35.028,0,0.041
i.56.4.35.029,0,0.041
i.56.4.35.030,1,0.128
i.56.4.35.034,0,0.068
i.56.4.35.057,0,0.044
i.56.4.35.060,0,0.042
i.56.4.35.062,0,0.042
i.56.4.35.075,1,0.043
i.56.4.35.079,0,0.064
i.56.4.91.001,0,0.061
i.56.4.35.083,0,0.032
i.56.4.35.084,0,0.031
i.56.4.35.085,0,0.016
i.56.4.35.086,0,0.04
i.56.4.35.095,0,0.042
i.56.4.35.107,0,0.044
i.56.4.36.012,0,0.043
i.56.4.38.001,0,0.042
i.56.4.38.003,0,0.04
i.56.4.38.011,0,0.041
i.56.4.38.014,0,0.056
i.56.4.38.020,0,0.04
i.56.4.38.023,0,0.04
i.56.4.38.026,0,0.016
i.56.4.4.001,0,0.055
i.56.4.4.007,0,0.034
i.56.4.4.022,0,0.044
i.56.4.4.029,0,0.035
i.56.4.4.037,0,0.077
i.56.4.4.038,0,0.046
i.56.4.40.001,0,0.044
i.56.4.40.003,0,0.041
i.56.4.40.007,0,0.078
i.56.4.40.011,0,0.075
i.56.4.40.017,0,0.047
i.56.4.40.018,0,0.048
i.56.4.40.023,0,0.03
i.56.4.40.025,0,0.03
i.56.4.40.029,0,0.04
i.56.4.41.006,0,0.043
i.56.4.41.007,0,0.042
i.56.4.95.001,0,0.025
i.56.4.42.011,0,0.039
i.56.4.42.018,0,0.04
i.56.4.45.009,0,0.041
i.56.4.46.009,0,0.041
i.56.4.46.010,0,0.04
i.56.4.46.014,0,0.04
i.56.4.47.004,0,0.04
i.56.4.47.010,0,0.04
i.56.4.47.016,1,0.099
i.56.4.49.012,0,0.051
i.56.4.5.001,0,0.04
i.56.4.5.004,0,0.04
i.56.4.5.015,0,0.089
i.56.4.5.016,0,0.047
i.56.4.5.032,1,0.043
i.56.4.5.033,0,0.041
i.56.4.5.038,0,0.078
i.56.4.5.041,0,0.045
i.56.4.50.001,0,0.081
i.56.4.50.004,0,0.044
i.56.4.50.014,0,0.061
i.56.4.50.017,0,0.093
i.56.4.50.020,0,0.077
i.56.4.50.024,0,0.042
i.56.4.51.020,0,0.043
i.56.4.51.021,0,0.041
i.56.4.52.001,0,0.045
i.56.4.52.006,0,0.084
i.56.4.52.008,0,0.043
i.56.4.52.009,0,0.089
i.56.4.52.013,0,0.041
i.56.4.52.015,0,0.048
i.56.4.53.001,0,0.176
i.56.4.53.006,0,0.041
i.56.4.53.016,0,0.04
i.56.4.54.001,0,0.059
i.56.4.54.006,0,0.042
i.56.4.54.016,0,0.042
i.56.4.55.003,0,0.04
i.56.4.55.010,0,0.047
i.56.4.56.001,0,0.035
i.56.4.57.007,0,0.045
i.56.4.58.001,0,0.043
i.56.4.6.003,0,0.039
i.56.4.6.006,0,0.04
i.56.4.6.011,0,0.078
i.56.4.6.014,1,0.051
i.56.4.60.001,1,0.143
i.56.4.61.005,0,0.039
i.56.4.61.009,0,0.045
i.56.4.62.001,0,0.041
i.56.4.64.001,0,0.042
i.56.4.65.009,0,0.041
