ACCN,Cur_CRSP2ID_int
132690063,C.73.4.4.019
132690134,C.27.4.31.003
132700005,C.69.4.65.007
132700098,C.27.4.61.047
132700099,C.27.7.47.017
132710027,C.04.4.19.001
132710095,C.25.4.66.007
132710119,C.27.4.10.070
132730078,C.27.4.152.006
132740058,C.27.4.1.027
132740074,C.27.4.3.011
132740079,C.27.4.66.003
132740094,C.27.4.1.025
132740104,C.27.4.61.060
132740118,C.27.4.5.022
132740162,C.18.7.111.020
132760010,C.27.4.44.018
132760015,C.27.4.9.027
132760028,C.47.4.17.003
132760061,C.86.4.37.009
132770080,C.18.7.103.005
132770132,C.73.7.134.011
132770173,C.86.7.117.005
132780034,C.27.4.15.011
132790074,C.27.4.61.065
132790078,C.49.4.33.002
132790111,C.73.4.17.005
132790136,C.24.4.13.009
132800064,C.27.4.81.028
132800068,C.27.7.202.002
132810044,C.18.4.20.001
132810058,C.27.4.43.004
132810059,C.27.4.3.026
132810110,C.55.4.8.001
132810180,C.13.4.4.011
132820077,C.27.4.1.028
132820165,C.73.4.75.016
132820182,C.56.4.4.026
132830107,C.25.4.7.059
132830131,C.69.4.4.003
132830147,C.86.4.37.001
132840004,C.18.4.24.003
132850082,C.56.4.81.004
132870039,C.27.4.37.001
132870067,C.69.4.5.012
132880013,C.69.4.66.018
132880081,C.27.4.112.001
132880090,C.27.4.1.027
132880140,C.27.4.9.010
132880199,C.73.7.145.005
132880219,C.27.4.30.005
132880224,C.27.4.39.002
132880369,C.55.7.125.009
132890084,C.27.4.152.024
132890153,C.27.4.61.050
132900103,C.27.4.28.008
132900110,C.47.4.15.006
132900224,C.27.4.9.010
132910075,C.27.4.81.015
132910077,C.27.4.10.069
132920132,C.04.4.5.016
132920171,C.27.4.66.003
132930044,C.13.4.9.023
132930057,C.55.4.4.005
132930069,C.25.4.8.004
132930099,C.27.4.15.060
132940075,C.27.4.3.026
132940076,C.27.4.19.001
132940089,C.18.4.20.001
132940124,C.69.4.142.001
132950034,C.09.4.61.022
132950126,C.27.4.50.026
132960134,C.69.7.615.003
132970027,C.27.4.27.005
132970041,C.27.4.61.010
132970057,C.18.4.45.002
132970130,C.73.4.75.010
132980113,C.04.4.22.022
133000018,C.86.7.108.001
133010028,C.69.4.79.003
133010032,C.25.4.1.005
133020117,C.18.4.45.002
133020133,C.27.4.1.023
133020177,C.86.4.37.022
133030092,C.49.4.43.003
133040040,C.27.4.153.001
133040093,C.27.4.61.054
133050035,C.73.4.2.014
133050183,C.69.4.6.004
133050203,C.69.4.24.048
133060066,C.18.4.24.002
133060145,C.86.4.9.001
133080069,C.27.4.15.056
133080307,C.73.7.159.012
133090065,C.56.4.8.002
133090085,C.27.4.1.027
133090120,C.27.4.40.003
133090133,C.27.4.12.016
133090138,C.27.4.31.001
133090261,C.18.4.11.023
133100071,C.27.4.61.014
133100101,C.86.4.12.006
133100104,C.27.4.1.027
133100143,C.73.4.50.017
133100174,C.27.4.152.029
133100313,C.86.4.39.026
133110087,C.86.7.119.010
133120081,C.27.4.1.027
133120090,C.27.4.101.014
133120092,C.69.4.101.009
133130017,C.73.4.134.002
133130066,C.69.4.100.008
133150054,C.55.4.22.015
133150115,C.55.4.9.006
133150217,C.73.4.50.023
133160045,C.04.4.8.009
133160085,C.27.4.27.005
133160094,C.27.4.152.025
133170058,C.27.4.19.002
133170152,C.27.4.81.009
133170217,C.27.4.101.004
133170229,C.27.4.6.001
133170236,C.27.4.10.054
133180003,C.25.4.7.056
133180042,C.27.4.52.003
133180162,C.73.4.75.019
133180175,C.69.7.540.009
133180200,C.69.4.24.023
133190006,C.47.4.2.016
133190009,C.04.4.33.009
133190022,C.13.4.30.005
133190030,C.55.4.1.002
133190046,C.27.4.28.019
133190058,C.55.4.22.014
133190073,C.55.4.34.003
133190146,C.73.4.7.011
133190147,C.27.4.12.024
133190159,C.18.4.16.003
133190190,C.73.4.29.004
133210088,C.56.4.46.010
133210116,C.86.7.120.001
133220002,C.73.4.134.002
133220007,C.04.4.17.005
133220037,C.27.4.130.012
133230086,C.27.4.28.021
133230093,C.56.4.47.004
133230097,C.27.4.81.019
133230106,C.27.4.33.001
133230162,C.86.4.75.010
133240074,C.18.4.20.001
133250029,C.04.4.26.002
133250109,C.73.4.2.014
133250134,C.27.4.61.063
133250152,C.27.4.61.062
133270022,C.27.4.130.015
133270107,C.55.4.22.014
133280006,C.73.4.138.007
133290012,C.09.4.6.014
133290046,C.69.7.547.011
133290075,C.73.4.136.001
133290097,C.86.7.136.003
133290154,C.25.4.6.021
133300005,C.56.4.46.003
133300061,C.27.4.48.002
133300075,C.27.4.1.023
133310036,C.27.4.152.010
133310055,C.18.4.20.001
133310070,C.27.4.1.018
133310098,C.69.4.21.031
133310110,C.56.7.137.001
133310162,C.27.4.25.004
133320022,C.73.7.134.011
133330013,C.73.4.1.007
133350094,C.27.4.19.002
133360079,C.69.4.21.012
133360126,C.73.4.4.012
133360185,C.69.4.90.001
133360271,C.25.4.7.054
133360305,C.18.4.13.009
133360307,C.86.7.101.002
133370037,C.69.4.63.005
133370106,C.18.4.66.005
133370146,C.27.4.1.023
133370150,C.43.4.115.012
133370201,C.27.4.152.030
133370219,C.25.4.1.030
133370238,C.69.4.21.031
133370248,C.13.7.82.001
133370255,C.73.4.81.002
133370272,C.73.4.47.003
133370288,C.55.4.22.007
133370330,C.69.7.652.021
133370503,C.73.4.17.005
133380183,C.86.4.37.002
133380302,C.27.4.66.009
133380397,C.55.4.4.006
133380408,C.27.4.66.004
133390004,C.27.4.101.020
133390005,C.27.4.15.057
133390069,C.55.4.3.019
133390130,C.86.4.35.026
133390238,C.73.4.50.004
133390302,C.27.4.66.005
133390330,C.27.4.15.041
133400033,C.69.4.34.005
133400057,C.27.4.5.017
133400086,C.25.4.11.025
133400092,C.27.4.1.025
133400111,C.27.4.57.006
133400115,C.27.4.37.001
133400119,C.27.4.62.009
133400185,C.27.4.101.029
133400250,C.43.4.115.012
133400278,C.27.4.3.016
133400566,C.56.4.35.021
133410004,C.56.4.83.004
133410073,C.73.4.1.003
133410127,C.27.4.3.021
133410256,C.73.4.1.006
133420016,C.27.4.81.015
133420071,C.25.4.11.012
133420094,C.73.4.4.003
133420127,C.56.4.41.013
133420158,C.27.4.101.020
133420301,C.25.4.11.011
133430019,C.27.4.19.022
133430149,C.27.4.10.047
133430169,C.27.4.15.064
133430181,C.47.4.18.020
133430212,C.73.4.1.003
133430357,C.73.4.1.007
133430660,C.69.7.515.003
133440035,C.27.4.112.013
133440061,C.69.7.296.004
133440141,C.69.7.303.012
133440179,C.27.4.3.025
133440191,C.04.4.7.007
133440216,C.55.4.1.018
133440237,C.27.4.3.025
133440239,C.86.4.39.020
133440250,C.27.4.12.016
133440312,C.27.4.66.004
133440336,C.04.4.7.009
133440597,C.18.4.3.008
133450058,C.27.4.61.065
133450085,C.86.7.100.001
133450110,C.25.7.41.003
133450136,C.25.4.7.009
133450138,C.27.4.3.016
133450308,C.86.4.39.030
133460003,C.27.4.158.011
133460093,C.69.4.54.004
133460156,C.56.4.1.007
133460267,C.18.4.3.028
133460303,C.04.4.33.005
133470018,C.47.4.1.012
133470118,C.27.4.130.011
133480111,C.27.7.202.002
133490082,C.73.4.1.007
133490137,C.55.4.36.003
133490162,C.73.4.12.016
133500058,C.69.7.569.001
133500118,C.55.4.9.002
133500159,C.73.4.49.003
133500172,C.13.4.12.012
133500178,C.27.4.61.043
133500189,C.13.4.25.008
133500239,C.73.4.1.007
133510085,C.43.4.2.008
133510153,C.04.4.7.004
133510200,C.56.4.35.008
133510230,C.43.4.7.034
133510318,C.69.4.14.005
133510365,C.13.4.25.008
133520036,C.27.4.88.004
133520042,C.27.4.52.005
133520054,C.27.4.66.002
133520076,C.43.7.52.002
133520114,C.27.4.12.001
133520192,C.73.7.155.002
133520220,C.27.4.19.001
133530038,C.43.4.7.004
133530085,C.27.4.3.015
133530114,C.73.7.168.004
133530121,C.43.7.73.002
133530164,C.73.4.75.013
133540027,C.04.4.20.001
133540032,C.27.4.46.002
133540225,C.86.4.39.014
133550089,C.69.9.3329.001
133550111,C.27.4.66.005
133550129,C.27.4.81.013
133560063,C.04.4.11.006
133560105,C.27.4.40.002
133560147,C.55.4.2.003
133560199,C.27.4.39.001
133560228,C.18.4.4.004
133570004,C.18.4.15.002
133570053,C.27.4.50.029
133570241,C.86.4.36.009
133580067,C.13.4.9.042
133580101,C.27.4.27.001
133580111,C.27.4.28.015
133580367,C.27.4.10.054
133590063,C.56.4.51.004
133590077,C.27.4.15.061
133600028,C.49.4.26.010
133610022,C.18.4.3.011
133610025,C.27.4.81.007
133610030,C.56.4.83.007
133610036,C.27.4.31.001
133610040,C.27.4.25.004
133610134,C.73.7.140.001
133610170,C.86.4.8.023
133610178,C.27.4.101.006
133610232,C.25.4.18.004
133620057,C.27.4.152.016
133620123,C.43.4.3.006
133630059,C.73.4.17.016
133630065,C.56.4.1.014
133630124,C.18.4.4.001
133640016,C.73.4.7.011
133640036,C.13.4.20.007
133640037,C.27.4.28.021
133640043,C.43.4.115.005
133640180,C.86.7.117.005
133640452,C.13.4.20.009
133650065,C.27.4.30.006
133650115,C.86.4.39.027
133650131,C.13.4.14.011
133650230,C.73.4.1.002
133650280,C.73.4.138.007
133650288,C.13.4.9.016
133650318,C.55.4.22.002
140020394,C.69.4.73.005
140030031,C.13.4.22.001
140030148,C.27.4.122.001
140060085,C.86.4.37.054
140070128,C.27.4.23.004
140070167,C.86.4.39.025
140070197,C.27.4.1.028
140070199,C.27.4.152.025
140080082,C.27.4.1.022
140080093,C.27.4.1.025
140090201,C.27.4.1.024
140100096,C.27.4.109.001
140130075,C.27.4.10.070
140130104,C.27.4.109.001
140140094,C.27.4.152.027
140140107,C.27.4.88.005
140140139,C.27.4.152.011
140140152,C.27.4.57.001
140140194,C.27.4.1.023
140150071,C.27.4.152.024
140210080,C.25.4.25.006
140210104,C.27.4.61.003
140210119,C.27.4.152.010
140220155,C.27.4.37.001
140220185,C.27.4.66.018
140220213,C.27.4.1.027
140270050,C.27.4.61.048
140280166,C.27.4.152.008
140280217,C.27.4.9.022
140300051,C.27.4.1.023
140310045,C.27.4.1.027
140340099,C.27.4.61.013
140350059,C.27.4.33.001
140350107,C.27.4.9.022
140010014,C.25.4.10.001
140020422,C.18.7.115.018
140030003,C.73.4.137.001
140030028,C.69.4.21.018
140030097,C.27.4.109.001
140040002,C.27.4.5.019
140040042,C.27.4.23.003
140040054,C.25.4.25.003
140040080,C.18.4.12.007
140040121,C.73.4.4.008
140040141,C.18.4.3.008
140040228,C.27.4.1.015
140060068,C.27.4.23.003
140060091,C.27.4.3.028
140060117,C.73.4.134.002
140060121,C.27.4.152.001
140060181,C.73.4.78.001
140060451,C.43.4.2.004
140070009,C.27.4.19.026
140070098,C.27.4.61.014
140070206,C.73.4.12.004
140080019,C.73.4.8.010
140080058,C.27.4.1.023
140080063,C.27.4.10.055
140080124,C.27.4.5.019
140080163,C.69.4.102.006
140080168,C.27.4.3.012
140090166,C.27.4.125.007
140090312,C.04.4.33.003
140100135,C.55.4.22.006
140100198,C.25.4.8.001
140100339,C.56.4.21.011
140110094,C.43.4.115.012
140120093,C.18.7.159.002
140120109,C.69.4.21.040
140130029,C.55.7.133.003
140130080,C.47.4.14.010
140140005,C.56.4.1.009
140140067,C.55.4.22.012
140140305,C.55.4.9.005
140140353,C.27.7.47.017
140150130,C.27.4.12.002
140150210,C.86.4.7.010
140150212,C.18.4.49.003
140150357,C.27.4.1.019
140160049,C.27.4.158.008
140160213,C.27.4.61.008
140160215,C.25.7.56.003
140170068,C.18.7.109.006
140170152,C.73.4.75.014
140170185,C.55.4.2.004
140180062,C.27.4.101.009
140180087,C.25.4.7.034
140180227,C.09.4.18.001
140190027,C.27.4.9.022
140190121,C.27.4.130.012
140200033,C.27.4.44.005
140200074,C.55.4.2.002
140200097,C.73.4.30.015
140200147,C.27.4.152.027
140210070,C.27.4.50.025
140210130,C.27.4.1.023
140210173,C.73.4.50.008
140210250,C.69.4.23.032
140220031,C.69.4.101.009
140220044,C.73.4.44.013
140220298,C.27.4.1.027
140220304,C.73.4.4.012
140220370,C.55.4.1.002
140230075,C.55.4.22.003
140230088,C.27.4.152.029
140230152,C.43.4.7.024
140230217,C.13.4.18.011
140240022,C.69.4.48.008
140240261,C.27.4.19.031
140250073,C.86.4.12.005
140250094,C.27.4.10.058
140250115,C.86.4.39.036
140250205,C.25.4.18.004
140250272,C.73.4.1.013
140260004,C.04.4.8.002
140260017,C.27.4.66.006
140260045,C.86.4.12.002
140260191,C.27.4.109.001
140270092,C.27.4.3.026
140270103,C.27.4.10.067
140270271,C.86.4.37.051
140280029,C.27.4.130.006
140280048,C.27.4.3.026
140280101,C.27.4.19.004
140280121,C.27.4.30.011
140280154,C.27.4.5.019
140280182,C.27.4.81.013
140280240,C.27.4.3.028
140290007,C.04.4.12.001
140290079,C.27.4.121.002
140290171,C.73.4.1.013
140290174,C.73.7.154.004
140290209,C.69.4.37.004
140300203,C.73.4.75.019
140300294,C.25.4.24.010
140310057,C.24.4.4.002
140310106,C.27.4.81.008
140310135,C.73.4.4.019
140310179,C.69.7.599.005
140310248,C.27.4.130.007
140310288,C.55.7.147.010
140320131,C.73.4.4.006
140320134,C.73.4.43.002
140320153,C.27.4.66.011
140320179,C.73.4.137.002
140320185,C.25.7.44.005
140330088,C.13.4.23.009
140340070,C.27.4.40.007
140340184,C.27.4.130.007
140340385,C.13.4.14.005
140350032,C.86.4.39.037
140350033,C.86.4.37.046
140350150,C.56.4.67.019
140360065,C.55.4.11.006
140370034,C.27.4.10.041
140370046,C.13.4.18.007
140370230,C.27.4.28.019
140370257,C.73.4.3.007
140370275,C.27.4.19.046
140380052,C.18.4.3.004
140380093,C.18.4.3.003
140380170,C.73.7.134.009
140400004,C.27.4.152.028
140400027,C.86.4.35.011
140400028,C.73.4.1.019
140400033,C.73.4.1.021
140400061,C.55.4.2.005
140400124,C.27.4.115.008
140420059,C.25.7.53.012
140420110,C.27.4.81.015
140420131,C.27.4.12.008
140420139,C.43.4.9.004
140420155,C.27.4.152.027
140420187,C.27.4.152.028
140420190,C.27.4.152.025
140420288,C.56.4.82.003
140430047,C.27.4.24.014
140430052,C.27.4.158.010
140430074,C.55.4.34.002
140430090,C.27.4.66.014
140430162,C.25.4.18.010
140440021,C.27.4.6.005
140440052,C.55.7.147.005
140440083,C.27.4.10.024
140440163,C.86.4.8.024
140440179,C.43.4.3.012
140440188,C.55.4.11.007
140450103,C.27.4.88.002
140450149,C.27.4.61.056
140450188,C.27.4.1.023
140460113,C.69.4.34.006
140460169,C.27.4.9.027
140460206,C.27.4.3.016
140470019,C.55.4.22.011
140470119,C.27.4.44.015
140480025,C.27.4.10.023
140480075,C.86.4.12.010
140480165,C.18.7.127.011
140480193,C.25.4.18.002
140480195,C.55.4.36.005
140490030,C.73.4.41.004
140490078,C.13.4.23.005
140490103,C.86.4.33.004
140490168,C.27.4.52.005
140490192,C.27.4.152.029
140490228,C.27.4.1.022
140500128,C.69.4.9.005
140500130,C.27.4.81.019
140500136,C.27.4.81.007
140500153,C.27.4.81.032
140500169,C.27.4.153.001
140500170,C.27.4.9.023
140500177,C.27.4.9.019
140500256,C.27.7.202.002
140510043,C.86.4.35.008
140510108,C.24.4.19.002
140510119,C.27.4.35.009
140510159,C.25.4.62.001
140510238,C.27.4.101.009
140520061,C.27.4.101.009
140520094,C.27.4.61.016
140520147,C.73.4.75.016
140520247,C.27.4.13.001
140520262,C.55.4.22.003
140520291,C.27.4.19.026
140520320,C.27.4.81.015
140520369,C.73.4.75.013
140530010,C.56.4.67.013
140530209,C.18.4.77.003
140530225,C.27.4.81.032
140530248,C.27.4.81.024
140540080,C.73.4.75.016
140540158,C.69.4.142.001
140550018,C.69.4.4.003
140550309,C.55.4.2.004
140560109,C.55.4.22.017
140560153,C.27.4.130.011
140560155,C.27.4.1.022
140560160,C.56.4.1.009
140560225,C.73.4.1.005
140560244,C.73.4.1.005
140560416,C.27.4.19.016
140570143,C.27.4.3.028
140570158,C.27.4.10.046
140570237,C.27.4.61.009
140570252,C.27.4.66.018
140570269,C.27.4.81.001
140570289,C.27.4.52.004
140570293,C.27.4.1.023
140570320,C.09.4.3.004
140580003,C.27.4.19.016
140580043,C.13.4.7.005
140580054,C.73.4.2.010
140580085,C.27.7.202.001
140580127,C.27.4.30.006
140580157,C.27.4.52.005
140580167,C.27.4.3.026
140590016,C.69.4.34.005
140590062,C.69.4.101.007
140590106,C.25.4.25.004
140590112,C.27.4.3.028
140590131,C.27.4.12.021
140590262,C.69.4.16.017
140600032,C.27.4.81.006
140600166,C.27.4.5.022
140600200,C.73.4.50.018
140600223,C.27.4.81.001
140620195,C.25.4.6.012
140620257,C.27.4.3.016
140630080,C.56.4.34.006
140630182,C.27.4.25.003
140630184,C.27.4.3.028
140630185,C.27.4.9.010
140640051,C.49.4.27.001
140640128,C.86.4.39.033
140640134,C.86.4.1.002
140640135,C.86.4.35.025
140640136,C.86.4.12.004
140640158,C.27.4.6.017
140650001,C.27.4.122.001
140650034,C.27.4.152.027
140650038,C.43.4.2.009
140650044,C.27.4.14.001
140650110,C.27.4.27.001
140650119,C.56.4.1.012
140650133,C.18.4.12.001
140650312,C.86.4.34.003
140660013,C.86.4.30.004
140660014,C.86.4.34.003
140660031,C.73.4.75.003
140660038,C.25.4.2.006
140660067,C.27.4.61.016
140660143,C.27.4.9.022
140680118,C.13.4.23.008
140680161,C.27.4.15.030
140690025,C.27.4.1.022
140690030,C.18.4.3.002
140690038,C.27.4.66.018
140690053,C.27.4.81.003
140690076,C.27.4.61.049
140700036,C.27.4.27.005
140700039,C.27.4.12.007
140700078,C.27.4.48.002
140700088,C.18.4.20.001
140700177,C.27.4.1.023
140710034,C.55.7.147.010
140710048,C.27.4.66.019
140720007,C.27.4.81.011
140720025,C.43.4.16.002
140720075,C.27.4.158.011
140720095,C.56.4.35.046
140720149,C.55.4.22.001
140720251,C.27.4.10.052
140730042,C.27.4.1.023
140730058,C.27.4.1.023
140740009,C.73.4.43.001
140740105,C.69.4.16.014
140760035,C.69.4.138.003
140760052,C.27.4.35.001
140760066,C.69.4.98.001
140760132,C.73.4.7.009
140770012,C.25.4.6.015
140770013,C.86.4.12.010
140770053,C.73.4.2.029
140770079,C.09.4.1.001
140770081,C.27.4.3.025
140770113,C.27.4.152.024
140770115,C.27.4.101.019
140770157,C.47.4.14.006
140770208,C.27.4.101.017
140790024,C.27.4.4.019
140790049,C.27.4.88.002
140790066,C.43.4.7.007
140800030,C.43.4.7.006
140800060,C.27.4.1.022
140800065,C.27.4.152.012
140800070,C.27.4.3.025
140800083,C.27.4.158.011
140820006,C.27.4.130.005
140820038,C.55.4.34.002
140820042,C.27.4.3.015
140830059,C.27.4.1.011
140830131,C.27.4.1.025
140830150,C.27.4.37.001
140830172,C.27.4.43.002
140830207,C.18.4.49.004
140840038,C.27.4.52.003
140840065,C.69.4.4.007
140840116,C.27.7.202.002
140850008,C.43.4.115.002
140850032,C.27.4.48.002
140850086,C.18.4.45.001
140850092,C.27.4.1.027
140850115,C.56.4.74.007
140860007,C.27.4.152.002
140860012,C.56.4.88.002
140860059,C.27.4.37.001
140860068,C.25.4.1.031
140860070,C.27.4.27.003
140860178,C.27.4.15.003
140860213,C.55.4.5.013
140870003,C.27.4.84.001
140870060,C.55.4.5.013
140880099,C.27.4.30.005
140890047,C.56.4.8.006
140900017,C.73.4.138.003
140900027,C.27.4.12.018
140900057,C.27.4.88.001
140900097,C.86.4.37.054
140900107,C.27.4.61.056
140900114,C.27.4.152.029
140900122,C.27.7.202.002
140900127,C.27.4.52.001
140900130,C.27.4.152.025
140900145,C.55.4.22.010
140900152,C.27.4.1.023
140900176,C.27.4.23.005
140900230,C.27.4.152.026
140910027,C.69.4.4.001
140910060,C.27.4.25.004
140910107,C.27.4.43.004
140910112,C.27.4.152.022
140910122,C.27.4.2.002
140910157,C.73.4.75.017
140910198,C.27.4.43.004
140920036,C.73.7.134.011
140920056,C.27.4.48.002
140920064,C.73.4.17.016
140920070,C.73.4.2.029
140920118,C.73.4.2.014
140930009,C.27.4.24.002
140930117,C.27.7.202.002
140940112,C.27.4.61.048
140940136,C.27.4.52.004
140940173,C.27.4.15.006
140940185,C.27.4.152.012
140940193,C.86.4.37.037
140940213,C.73.4.75.016
140940234,C.27.4.10.009
140960070,C.13.4.20.009
140970048,C.27.4.15.004
140980071,C.27.4.40.007
140980106,C.49.7.214.001
140980145,C.56.4.35.055
140990016,C.27.4.46.001
140990023,C.27.4.110.002
140990084,C.04.4.8.002
141000013,C.09.4.45.001
141000052,C.27.4.66.019
141000143,C.86.4.37.049
141010001,C.27.4.15.048
141010021,C.27.4.61.013
141010098,C.27.4.110.011
141010107,C.27.4.152.027
141020068,C.86.4.39.012
141020069,C.73.4.30.006
141030074,C.73.7.145.001
141040032,C.27.4.2.002
141040087,C.69.4.54.005
141040118,C.86.4.37.027
141050059,C.27.4.37.001
141050063,C.27.4.31.001
141050080,C.27.4.31.001
141050095,C.27.4.50.024
141050156,C.86.4.36.004
141060046,C.27.4.52.001
141060061,C.73.4.50.002
141060107,C.27.4.109.001
141060145,C.27.4.101.030
141060162,C.27.4.10.024
141060206,C.27.4.112.010
141060234,C.27.4.8.002
141060318,C.43.4.7.004
141070023,C.27.4.5.001
141070132,C.86.4.12.013
141070146,C.86.4.37.030
141070154,C.13.4.19.005
141080010,C.18.4.3.016
141080014,C.27.4.101.016
141080097,C.56.4.34.002
141090026,C.27.4.37.001
141110028,C.27.4.15.030
141110089,C.86.4.37.016
141110119,C.69.4.48.001
141120059,C.27.4.152.028
141120070,C.27.4.1.018
141120121,C.27.4.6.017
141120138,C.27.4.19.001
141120151,C.27.4.81.013
141130011,C.73.4.7.009
141140081,C.27.4.35.006
141140095,C.27.4.12.022
141140137,C.04.4.5.009
141150038,C.27.4.1.023
141150107,C.27.4.101.018
141160012,C.27.4.101.009
141160046,C.56.4.1.002
141160095,C.27.4.81.006
141170117,C.56.4.83.002
141180009,C.56.4.35.005
141190051,C.27.4.152.011
141200022,C.55.4.36.003
141200054,C.27.4.37.001
141210056,C.69.4.4.008
141220007,C.27.4.61.049
141220048,C.49.4.52.011
141220091,C.56.4.35.005
141220115,C.27.4.1.026
141240019,C.27.4.81.006
141240088,C.25.4.7.013
141250022,C.27.4.19.017
141250029,C.27.4.1.024
141250037,C.27.4.152.024
141260199,C.86.4.39.037
141270037,C.27.4.61.055
141270084,C.27.4.4.009
141280030,C.27.4.152.007
141310002,C.86.4.35.008
141310011,C.27.4.9.024
141310023,C.69.4.4.001
141320036,C.27.4.1.023
141320074,C.18.4.66.007
141330048,C.27.4.12.022
141330049,C.27.4.28.001
141330060,C.69.4.24.025
141340026,C.27.4.43.004
141340077,C.27.4.6.017
141350082,C.27.4.81.022
141350105,C.86.7.119.010
141370085,C.73.4.8.010
141380041,C.55.4.22.011
141380088,C.13.4.23.004
141380173,C.86.4.6.001
141390038,C.25.4.10.010
141390097,C.27.4.110.016
141400097,C.27.4.152.024
141400115,C.13.4.20.006
141400122,C.27.7.202.002
141400198,C.27.4.3.010
141420071,C.27.4.52.004
141430052,C.55.4.22.014
141440002,C.27.7.47.004
141440057,C.27.4.24.009
141450089,C.56.4.41.013
141460031,C.25.4.30.001
141470040,C.27.4.12.014
141470050,C.27.4.1.023
141470131,C.27.4.158.010
141480006,C.73.7.166.006
141480049,C.27.4.52.005
141480054,C.27.4.33.001
141480196,C.69.4.4.002
141490067,C.13.4.9.002
141490148,C.73.4.1.001
141500053,C.43.4.115.008
141500152,C.27.7.202.002
141500232,C.73.4.12.002
141510072,C.43.4.12.003
141510090,C.86.4.2.024
141530026,C.43.7.79.013
141530083,C.27.4.6.034
141530097,C.27.4.158.010
141530134,C.69.4.24.088
141540067,C.27.4.1.023
141540194,C.73.7.186.006
141550010,C.55.4.3.007
141550037,C.55.4.22.013
141550051,C.43.4.24.004
141570145,C.47.4.9.010
141580065,C.27.4.112.005
141580116,C.27.4.5.016
141600044,C.73.7.158.003
141600068,C.18.4.48.004
141600121,C.27.4.12.026
141610063,C.49.4.19.002
141610067,C.27.4.3.016
141610158,C.56.4.27.001
141620132,C.55.4.34.001
141620150,C.27.4.15.045
141630104,C.86.4.37.035
141630105,C.86.4.37.050
141640064,C.56.4.36.009
141640122,C.86.4.12.003
141640136,C.27.4.8.003
141650133,C.27.4.37.001
141660042,C.27.4.81.004
141660090,C.25.4.7.047
141660132,C.43.7.79.001
141670006,C.43.4.7.018
141670159,C.47.4.2.004
141680122,C.27.4.10.021
141680271,C.69.4.77.001
141690079,C.27.4.60.006
141700044,C.25.4.19.017
141710060,C.27.4.37.001
141710181,C.86.4.18.001
141720102,C.27.4.50.031
141730075,C.69.4.77.002
141730096,C.27.4.15.040
141740035,C.27.4.10.001
141740058,C.27.4.10.070
141740096,C.24.4.22.004
141750063,C.27.4.1.023
141750068,C.18.4.3.013
141750079,C.27.4.1.026
141750102,C.27.4.61.003
141750104,C.27.4.27.003
141750108,C.27.4.10.065
141750111,C.27.4.152.011
141750308,C.27.4.50.025
141760072,C.27.4.152.018
141760081,C.27.4.15.054
141770012,C.24.4.14.001
141770013,C.86.7.117.001
141770077,C.18.4.5.002
141770108,C.47.4.18.010
141780046,C.27.4.33.001
141780051,C.27.4.31.001
141790111,C.27.4.16.011
141800003,C.73.7.154.009
141800036,C.27.4.28.004
141800068,C.43.4.7.023
141800092,C.73.4.133.001
141800119,C.27.4.9.021
141810100,C.27.4.90.006
141810123,C.73.7.136.002
141820056,C.27.4.3.020
141820059,C.27.4.28.021
141820107,C.27.4.1.023
141830002,C.86.4.39.026
141830018,C.27.4.19.055
141830029,C.56.4.82.011
141830049,C.18.4.20.001
141830071,C.27.4.152.029
141830075,C.27.4.1.023
141830115,C.86.4.7.014
141850017,C.04.4.15.015
141850085,C.27.4.123.002
141870019,C.27.4.81.007
141870024,C.69.4.20.004
141870072,C.27.4.15.030
141880013,C.56.4.31.009
141880080,C.27.4.66.008
141890042,C.55.4.33.002
141890066,C.27.4.152.024
141890071,C.27.4.1.026
141890090,C.27.4.3.019
141890092,C.27.4.152.003
141890095,C.27.4.43.004
141890110,C.27.4.9.015
141890157,C.43.4.115.011
141890180,C.86.4.37.043
141900043,C.27.4.28.002
141900112,C.27.4.66.018
141900185,C.27.4.28.002
141910058,C.27.4.81.023
141910062,C.27.4.3.024
141910070,C.27.4.31.004
141910131,C.69.4.79.001
141920004,C.18.4.3.001
141920088,C.27.4.3.027
141920095,C.47.4.1.009
141930043,C.27.4.19.048
141930096,C.73.7.156.004
141940036,C.27.4.15.040
141940076,C.49.7.214.001
141950013,C.25.4.8.001
141950017,C.43.4.7.034
141950049,C.27.4.1.022
141950134,C.27.4.152.029
141960079,C.27.4.1.022
141960089,C.27.4.1.026
141960106,C.13.4.19.001
141970001,C.73.7.155.005
141970040,C.27.4.152.028
141970117,C.25.4.9.016
141980002,C.56.4.5.002
141980032,C.24.4.22.005
141980265,C.18.4.20.022
141990163,C.04.4.52.002
142000017,C.27.4.109.001
142000044,C.27.4.5.019
142010009,C.69.4.14.006
142020109,C.25.4.7.046
142030024,C.27.4.5.014
142030038,C.27.4.3.015
142050002,C.73.4.134.003
142050052,C.27.4.25.003
142050067,C.27.4.10.061
142050070,C.27.4.1.023
142050075,C.27.4.152.008
142050288,C.86.4.18.001
142060037,C.27.4.50.001
142060110,C.86.7.117.003
142070013,C.27.4.40.004
142070043,C.27.4.19.002
142080003,C.24.4.45.008
142080008,C.18.4.19.009
142080009,C.69.4.44.013
142080022,C.27.4.15.017
142090056,C.27.4.9.010
142090068,C.27.4.5.016
142090125,C.13.4.14.001
142100044,C.27.4.122.001
