acc_0615_ForGIS_pt.ACCN,acc_0615_ForGIS_pt.Int_CRSP2ID_int
111550152,I.69.7.661.002
111550157,I.56.4.41.013
111560053,I.73.4.75.013
111560057,I.73.7.121.002
111560147,I.86.4.35.046
111560160,I.73.4.7.010
111560162,I.69.4.5.061
111570010,I.56.4.1.002
111570013,I.86.4.12.011
111570036,I.56.4.19.001
111570081,I.55.4.2.013
111580026,I.43.4.15.006
111580166,I.73.4.136.010
111580187,I.73.4.4.032
111590016,I.73.7.157.018
111590081,I.55.4.22.021
111590116,I.73.4.4.052
111590129,I.86.4.37.060
111590134,I.86.4.19.032
111590144,I.86.4.18.014
111600006,I.73.4.137.008
111600014,I.73.4.12.023
111600021,I.69.4.14.004
111600030,I.73.4.75.047
111600032,I.49.4.52.013
111600051,I.86.4.35.028
111610017,I.69.4.37.019
111610047,I.43.4.2.020
111610069,I.49.4.15.002
111610072,I.49.4.14.007
111610144,I.55.4.22.042
111610183,I.73.4.75.047
111620043,I.69.4.13.011
111620095,I.73.4.4.039
111620118,I.86.4.18.022
111620128,I.86.4.39.036
111620133,I.69.4.4.028
111620136,I.86.4.35.050
111630033,I.73.4.75.053
111630046,I.69.7.258.005
111630086,I.73.4.72.003
111640016,I.73.4.9.081
111640049,I.69.4.103.010
111640111,I.86.4.3.007
111640121,I.47.4.3.016
111640135,I.69.4.4.075
111640169,I.73.4.4.039
111640181,I.69.4.21.048
111640215,I.55.4.34.024
111650186,I.56.4.21.003
111650199,I.47.4.20.012
111650201,I.86.4.57.001
111650215,I.69.7.839.001
111650250,I.56.4.60.001
111650252,I.56.4.1.032
111650258,I.69.4.137.009
111650259,I.73.4.4.034
111650333,I.86.4.18.001
111650387,I.73.4.9.075
111650399,I.56.4.35.105
111660018,I.73.4.3.018
111660101,I.69.4.37.017
111660174,I.73.4.44.031
111660189,I.55.4.22.003
111660272,I.69.4.4.012
111670204,I.73.4.4.034
111670210,I.55.4.8.031
111680049,I.86.7.134.001
111680054,I.47.4.14.028
111680180,I.73.4.81.013
111680201,I.55.4.1.039
111690048,I.69.4.126.004
111690053,I.69.4.48.030
111690056,I.86.4.75.044
111690062,I.73.4.1.005
111690075,I.69.4.14.022
111690081,I.69.4.4.001
111700032,I.49.4.28.001
111700063,I.73.4.75.047
111700098,I.73.7.121.006
111700125,I.56.4.1.116
111700141,I.43.4.3.014
111710011,I.69.4.66.006
111710103,I.73.4.75.033
111710129,I.69.4.121.008
111710169,I.69.4.54.017
111710181,I.73.4.1.001
111720009,I.73.4.65.018
111720133,I.73.4.72.010
111720135,I.69.4.14.013
111720144,I.43.4.2.010
111720150,I.69.4.103.017
111720161,I.55.4.8.029
111720166,I.55.4.2.010
111720170,I.69.4.9.047
111720179,I.55.4.22.041
111720218,I.69.4.110.013
111720241,I.73.4.75.050
111720253,I.73.4.4.034
111730022,I.69.4.56.019
111730096,I.49.4.49.009
111730228,I.56.4.8.008
111740016,I.69.4.13.012
111740084,I.69.4.7.068
111740107,I.73.4.4.044
111740115,I.55.4.14.010
111740218,I.56.4.18.007
111750017,I.69.4.9.068
111750026,I.55.4.4.022
111750048,I.69.4.4.010
111750063,I.73.4.75.063
111750074,I.69.4.88.001
111750098,I.69.4.21.047
111750117,I.86.7.139.001
111750124,I.69.4.100.022
111750126,I.86.4.19.032
111750218,I.69.4.56.024
111760092,I.69.4.7.068
111770056,I.73.7.134.009
111770137,I.86.4.75.021
111780005,I.86.4.35.016
111780046,I.73.4.1.001
111780060,I.86.7.135.003
111780149,I.86.4.37.071
111780191,I.69.4.95.006
111780203,I.69.4.57.006
111790111,I.73.4.74.014
111790118,I.86.4.3.015
111790265,I.69.4.91.022
111800058,I.55.4.22.016
111800062,I.55.4.22.021
111800067,I.55.4.4.010
111800068,I.73.4.1.005
111800072,I.69.4.102.016
111800074,I.55.4.22.024
111800081,I.55.4.8.022
111800108,I.73.4.4.047
111800120,I.73.4.75.068
111800167,I.86.4.37.077
111800191,I.49.7.213.003
111810010,I.73.4.3.010
111810025,I.69.4.9.065
111810046,I.73.4.4.030
111810071,I.69.4.56.026
111810171,I.69.4.91.022
111810207,I.86.4.12.031
111820027,I.69.4.100.023
111820091,I.49.4.26.013
111820102,I.49.4.22.003
111820113,I.73.4.72.010
111820139,I.86.4.33.017
111820140,I.86.4.19.029
111830002,I.86.4.30.020
111830049,I.55.4.33.017
111830093,I.69.4.100.007
111830107,I.73.4.16.003
111830114,I.73.7.159.009
111830122,I.86.4.30.008
111840020,I.73.4.9.035
111840047,I.69.4.91.009
111840069,I.73.7.186.003
111840093,I.69.4.4.010
111850012,I.43.7.83.001
111850038,I.49.4.21.012
111850062,I.49.4.26.021
111850076,I.56.4.85.001
111860028,I.69.4.142.004
111860058,I.55.4.36.031
111860069,I.86.4.18.001
111860101,I.86.4.18.001
111860105,I.69.4.90.001
111860164,I.86.4.35.038
111870043,I.86.4.19.034
111870051,I.69.4.6.034
111870052,I.55.4.36.010
111880003,I.55.4.22.030
111880041,I.47.4.23.007
111880082,I.69.4.90.008
111880085,I.73.4.13.048
111880088,I.73.4.64.003
111880124,I.55.4.3.041
111880132,I.73.4.75.047
111880140,I.55.4.22.052
111880164,I.73.4.75.064
111880166,I.86.4.18.008
111890007,I.69.4.9.076
111890034,I.86.4.35.029
111900036,I.69.4.4.041
111900037,I.69.4.34.007
111900039,I.69.4.13.008
111900106,I.69.4.48.029
111910037,I.69.4.9.057
111910079,I.73.4.75.040
111920008,I.73.7.158.005
111920009,I.73.4.9.054
111920042,I.49.4.52.017
111920055,I.69.4.91.001
111920074,I.73.4.138.015
111920103,I.73.4.75.047
111920108,I.73.4.134.009
111930011,I.86.7.106.017
111930042,I.47.4.14.016
111930104,I.69.4.4.001
111930109,I.73.4.4.034
111930119,I.69.4.6.026
111930120,I.69.4.48.029
111940005,I.73.7.159.004
111940015,I.73.4.75.025
111940045,I.55.4.2.001
111940068,I.56.4.67.021
111940091,I.69.4.6.032
111940106,I.69.4.9.075
111940129,I.86.4.8.029
111940159,I.56.4.1.053
111950034,I.47.4.1.024
111950047,I.73.4.75.068
111950058,I.73.4.75.040
111950061,I.69.4.5.043
111950107,I.86.4.19.030
111950135,I.86.4.37.023
111950150,I.86.4.18.022
111960028,I.69.4.48.029
111960043,I.56.4.10.017
111960056,I.86.4.37.078
111960072,I.73.4.13.049
111960073,I.47.4.34.001
111960116,I.55.4.1.034
111960120,I.55.4.8.031
111960122,I.55.4.25.025
111960130,I.69.4.21.028
111970054,I.73.4.75.047
111970066,I.73.4.75.040
111970069,I.73.4.75.035
111970092,I.69.4.103.021
111980015,I.86.4.19.030
111980047,I.73.4.75.047
111980130,I.56.4.8.047
111990018,I.49.4.13.001
111990021,I.69.4.17.001
111990027,I.56.4.35.014
111990042,I.43.7.83.001
111990061,I.49.4.28.009
111990063,I.73.4.81.019
111990070,I.47.4.34.018
111990087,I.73.4.4.027
111990129,I.69.4.154.001
112000019,I.43.7.77.001
112000040,I.55.4.36.021
112000051,I.73.4.75.047
112000075,I.73.4.8.009
112010040,I.55.4.8.031
112010063,I.55.4.22.029
112010114,I.69.4.91.018
112010117,I.56.4.1.029
112010118,I.73.4.4.030
112010131,I.73.4.75.050
112010136,I.73.4.75.047
112010145,I.73.4.138.015
112010164,I.86.4.6.019
112020004,I.73.4.1.027
112020043,I.69.4.143.002
112020093,I.86.4.37.021
112030012,I.55.4.33.017
112030042,I.43.4.18.006
112030046,I.43.4.15.003
112030192,I.73.4.10.014
112030444,I.73.4.81.015
112030464,I.56.4.8.010
112030538,I.69.4.9.077
112040078,I.73.4.8.018
112040103,I.73.4.1.005
112040113,I.73.4.1.005
112040127,I.47.4.18.012
112040159,I.73.4.74.001
112040161,I.86.4.75.044
112040204,I.49.4.35.001
112040218,I.49.4.26.011
112040223,I.49.7.284.002
112040267,I.56.4.35.030
112040295,I.69.4.14.006
112040308,I.69.4.24.001
112040310,I.69.4.137.009
112040325,I.69.4.77.001
112040383,I.73.4.75.027
112040385,I.73.4.75.050
112040405,I.73.4.81.019
112040411,I.69.4.21.022
112050019,I.43.7.92.001
112050033,I.69.4.21.079
112050193,I.73.4.1.001
112050229,I.55.4.22.001
112050351,I.69.4.6.034
112050355,I.69.7.889.006
112050390,I.56.4.42.001
112050399,I.69.4.62.001
112060012,I.43.7.77.001
112060102,I.86.4.3.015
112060110,I.86.4.36.013
112060135,I.47.4.27.008
112060136,I.55.4.36.007
112060194,I.69.4.5.034
112060249,I.69.7.734.005
112060299,I.56.4.38.026
112060319,I.73.4.75.047
112060332,I.86.4.34.001
112060354,I.73.4.75.047
112070017,I.55.7.104.013
112070092,I.73.4.75.047
112070157,I.73.4.75.046
112070232,I.69.4.77.013
112080050,I.86.4.37.081
112080091,I.86.4.20.003
112080101,I.55.4.22.003
112080112,I.55.4.22.022
112080176,I.73.4.83.007
112080213,I.56.4.10.013
112080224,I.56.4.1.057
112090035,I.69.4.6.001
112090040,I.56.4.68.001
112090045,I.86.4.3.034
112090055,I.73.4.2.024
112090128,I.56.4.33.011
112090130,I.55.4.22.037
112090183,I.69.4.7.054
112090187,I.69.4.91.022
112090209,I.86.7.119.002
112100051,I.73.4.28.007
112100078,I.56.4.1.084
112100158,I.86.7.139.001
112100159,I.86.4.9.018
112100164,I.69.4.4.001
112100170,I.56.4.14.033
112100173,I.69.4.54.001
112100264,I.73.4.4.034
112110058,I.55.7.112.005
112110146,I.69.4.13.012
112120016,I.69.4.9.078
112120021,I.69.4.16.036
112120039,I.69.7.885.002
112120105,I.55.4.1.036
112120128,I.73.7.186.004
112120131,I.56.4.1.029
112130088,I.69.4.20.015
112130090,I.69.4.97.001
112130091,I.73.4.17.005
112130099,I.55.4.6.016
112130105,I.69.4.4.003
112130132,I.73.4.75.047
112140001,I.55.4.2.007
112140021,I.69.4.42.002
112140045,I.69.4.74.014
112140053,I.73.4.13.042
112140092,I.69.4.26.002
112140148,I.73.4.75.048
112150022,I.55.7.134.001
112150032,I.73.4.81.015
112150057,I.73.7.112.001
112150065,I.47.4.4.007
112150072,I.56.4.80.001
112150082,I.55.4.1.039
112150110,I.55.4.2.013
112150116,I.55.4.5.008
112150122,I.69.4.9.065
112150129,I.69.4.9.066
112150131,I.55.4.36.031
112150162,I.55.4.36.031
112150178,I.73.4.4.046
112150205,I.73.4.75.055
112150216,I.73.4.34.008
112150230,I.73.4.81.019
112150263,I.69.4.26.002
112160023,I.69.4.20.007
112160100,I.86.4.75.047
112160182,I.73.4.75.047
112160220,I.69.4.103.021
112160228,I.73.4.134.011
112170008,I.55.7.112.008
112170012,I.69.4.20.008
112170059,I.69.4.32.001
112170066,I.43.4.7.023
112170113,I.55.4.2.002
112180037,I.49.4.8.007
112180067,I.55.4.2.002
112190020,I.69.4.22.017
112190090,I.86.4.7.014
112200046,I.56.4.35.073
112200067,I.69.4.144.008
112200072,I.73.4.13.049
112200116,I.55.4.8.024
112200152,I.55.4.25.027
112200175,I.43.4.115.001
112200180,I.86.4.35.029
112210092,I.73.4.1.028
112210130,I.55.4.9.004
112210197,I.73.4.75.050
112220007,I.43.4.2.007
112220059,I.69.4.13.014
112220091,I.55.4.16.008
112220135,I.86.7.106.005
112220150,I.73.4.4.034
112220180,I.86.4.19.001
112220248,I.73.4.75.020
112220258,I.73.4.4.062
112230025,I.69.4.14.006
112230030,I.56.4.75.018
112230038,I.56.4.38.031
112230120,I.47.4.27.005
112230125,I.47.4.2.023
112230135,I.73.4.2.003
112230191,I.86.4.6.029
112240051,I.73.4.17.013
112240116,I.73.4.2.024
112240119,I.73.4.1.005
112240159,I.43.4.3.002
112250071,I.73.4.75.047
112250107,I.73.4.75.035
112250137,I.43.4.9.006
112260012,I.69.4.7.024
112260037,I.55.4.2.011
112260064,I.49.4.34.016
112260117,I.49.7.256.004
112270085,I.86.4.33.008
112270092,I.56.4.44.001
112270182,I.73.4.4.032
112270187,I.73.4.18.001
112270204,I.73.4.81.013
112280065,I.73.7.186.007
112280110,I.69.4.6.033
112280131,I.55.7.104.013
112280136,I.49.4.43.001
112280137,I.69.4.91.001
112280140,I.73.4.2.026
112280171,I.56.4.35.078
112280183,I.56.4.19.011
112280191,I.69.4.4.023
112280216,I.73.4.81.019
112290080,I.69.4.100.029
112290120,I.55.4.1.034
112290126,I.56.4.20.008
112290245,I.73.4.1.001
112300051,I.73.4.13.017
112300073,I.55.4.22.052
112300092,I.86.4.19.031
112300163,I.55.4.35.004
112310099,I.86.4.75.006
112310102,I.43.4.25.027
112310204,I.73.4.81.019
112310241,I.73.4.4.046
112310253,I.73.4.75.047
112310290,I.55.4.22.037
112310301,I.43.4.16.011
112310302,I.43.4.115.005
112320081,I.86.4.3.019
112320096,I.73.4.4.034
112320117,I.73.4.2.003
112320133,I.73.4.81.019
112320148,I.55.4.11.031
112320149,I.69.4.63.007
112320181,I.56.4.40.001
112330103,I.86.4.19.034
112330105,I.69.4.9.059
112330171,I.49.4.47.012
112330189,I.49.4.45.005
112340002,I.73.4.44.037
112340023,I.86.4.7.057
112340043,I.55.4.22.004
112340053,I.73.4.7.010
112340071,I.86.4.8.052
112340072,I.86.4.36.002
112340119,I.86.4.39.059
112340132,I.56.4.4.039
112340187,I.43.4.7.023
112340193,I.73.4.133.015
112340208,I.73.4.75.015
112340232,I.49.4.34.004
112350013,I.55.4.34.024
112350076,I.69.4.56.026
112350096,I.69.4.153.003
112350119,I.69.4.13.023
112350130,I.86.4.18.022
112350142,I.73.4.75.048
112350156,I.73.4.75.067
112350175,I.73.4.75.050
112360040,I.86.4.8.014
112360056,I.69.4.64.007
112360081,I.55.4.22.040
112360108,I.55.4.22.001
112360110,I.55.4.22.041
112360117,I.55.4.22.043
112360200,I.73.4.75.048
112370042,I.73.4.16.005
112370106,I.86.7.153.001
112370254,I.55.4.11.027
112370269,I.73.4.75.060
112370298,I.55.4.22.035
112370323,I.86.4.6.019
112380022,I.86.4.19.032
112380054,I.86.4.75.044
112380081,I.69.4.90.013
112380112,I.56.4.35.084
112380114,I.69.4.9.044
112380115,I.56.4.3.013
112380234,I.73.4.81.015
112390023,I.49.7.231.001
112390026,I.73.4.47.003
112390066,I.73.4.82.009
112390067,I.69.4.91.001
112390071,I.69.4.14.005
112390085,I.55.4.22.034
112390088,I.69.4.9.078
112390125,I.73.4.72.010
112390136,I.69.7.366.001
112390137,I.69.4.91.018
112400044,I.69.4.4.001
112400077,I.69.4.145.008
112400127,I.86.7.119.008
112410037,I.73.7.156.002
112410040,I.73.4.75.047
112410048,I.55.4.7.010
112410069,I.69.4.91.022
112410087,I.73.4.75.047
112410124,I.73.4.5.010
112410136,I.73.7.168.003
112410147,I.73.4.4.054
112410174,I.86.4.36.015
112410214,I.86.4.37.037
112410219,I.86.4.8.071
112420094,I.86.7.119.007
112420136,I.55.4.36.031
112420145,I.73.4.4.027
112420180,I.55.7.104.013
112430054,I.69.4.54.010
112430063,I.86.4.3.054
112430082,I.55.4.22.047
112430083,I.69.4.63.009
112430085,I.73.4.75.048
112430086,I.55.4.22.050
112430094,I.55.4.22.046
112430168,I.55.4.25.024
112430223,I.69.4.54.001
112440030,I.69.4.90.008
112440032,I.69.4.90.008
112440077,I.69.4.89.009
112440110,I.69.4.13.016
112440129,I.86.4.39.033
112440130,I.69.4.6.034
112440146,I.55.4.2.013
112440150,I.73.4.2.024
112450104,I.69.7.191.001
112450134,I.55.4.36.009
112450172,I.69.4.91.003
112450214,I.49.4.52.027
112450234,I.69.4.90.008
112450270,I.73.4.75.072
112450275,I.56.4.88.003
112460040,I.69.4.90.008
112460065,I.56.4.1.034
112460088,I.55.4.22.041
112460106,I.69.4.4.050
112460118,I.73.4.4.008
112470015,I.73.4.1.009
112470021,I.69.4.13.013
112470025,I.55.4.22.018
112470044,I.55.4.2.013
112470078,I.55.4.25.028
112470089,I.69.4.21.018
112480102,I.73.7.144.001
112480114,I.73.4.75.048
112480123,I.73.4.7.026
112490031,I.73.4.75.050
112490114,I.69.4.9.075
112490222,I.69.4.8.019
112490358,I.49.7.283.001
112490410,I.73.4.81.015
112490412,I.43.4.32.001
112500055,I.73.4.6.001
112500056,I.73.4.81.019
112500094,I.69.4.54.017
112500097,I.73.4.75.040
112500099,I.55.4.22.043
112500114,I.55.4.8.031
112500156,I.55.4.2.010
112500172,I.69.4.152.008
112500245,I.56.4.18.007
112500303,I.69.7.234.002
112500314,I.69.4.23.011
112510006,I.43.4.1.039
112510040,I.86.4.37.034
112510057,I.69.4.7.048
112510060,I.56.4.1.050
112510176,I.47.4.4.007
112510204,I.73.4.2.056
112510223,I.73.4.81.015
112520086,I.47.4.24.013
112520094,I.69.4.109.001
112520110,I.86.4.37.052
112520138,I.73.4.4.037
112520214,I.73.4.75.049
112520239,I.49.4.35.003
112520254,I.69.4.14.021
112530074,I.86.4.75.006
112530078,I.73.7.140.001
112530081,I.73.7.158.001
112530112,I.69.4.20.012
112530156,I.56.4.1.033
112530163,I.69.4.48.001
112530171,I.86.4.37.040
112540053,I.69.4.77.015
112540061,I.55.7.112.015
112540091,I.43.7.77.001
112540122,I.73.4.75.070
112540124,I.73.4.75.070
112540130,I.69.4.9.057
112540147,I.69.7.929.002
112550001,I.73.4.137.008
112550048,I.69.7.950.001
112550051,I.86.4.13.004
112550059,I.86.4.42.009
112550094,I.73.4.81.013
112550199,I.55.7.133.001
112550256,I.69.4.4.030
112560027,I.43.7.83.002
112560068,I.69.4.6.034
112560130,I.49.7.257.002
112560198,I.73.4.1.003
112560220,I.73.4.75.046
112570038,I.86.4.35.036
112570053,I.86.4.7.035
112570077,I.55.7.146.003
112570084,I.73.4.81.013
112570096,I.55.4.22.043
112570099,I.47.4.14.020
112570103,I.69.4.32.003
112570109,I.86.7.134.002
112580039,I.49.4.43.001
112580066,I.69.4.21.075
112580089,I.69.4.91.001
112580132,I.73.4.81.013
112580140,I.73.4.53.005
112580147,I.73.4.17.013
112580149,I.73.4.13.051
112580184,I.73.4.133.020
112580217,I.43.4.15.011
112580231,I.86.4.18.026
112590047,I.55.7.134.005
112590060,I.69.4.54.017
112590062,I.69.4.90.001
112590067,I.49.4.76.024
112590084,I.73.4.81.002
112590107,I.73.4.7.007
112590142,I.73.4.2.027
112590144,I.86.4.39.075
112590149,I.86.7.136.003
112590163,I.43.4.7.024
112590169,I.73.4.81.019
112600054,I.73.4.75.050
112600055,I.73.4.75.048
112600110,I.56.4.27.002
112600128,I.73.7.155.008
112610014,I.55.4.1.039
112610086,I.73.4.4.022
112610120,I.69.4.9.001
112610124,I.69.4.4.010
112610128,I.69.4.6.034
112610136,I.69.4.56.013
112620003,I.56.4.18.003
112620021,I.56.4.46.009
112620048,I.43.4.1.019
112620068,I.69.4.34.001
112620071,I.69.4.14.024
112620099,I.56.4.84.006
112620110,I.55.4.12.015
112620145,I.47.4.3.006
112620158,I.56.4.27.001
112620236,I.69.4.56.019
112630045,I.73.4.10.006
112630051,I.49.4.48.002
112630074,I.69.4.89.011
112630084,I.73.4.75.048
112630167,I.47.4.24.011
112630197,I.69.7.302.002
112630217,I.55.4.22.037
112630224,I.69.4.6.030
112630238,I.69.4.12.001
112640071,I.86.4.12.033
112640077,I.47.4.2.021
112640084,I.69.4.13.011
112640115,I.55.4.25.022
112640116,I.69.4.11.017
112640143,I.55.4.4.025
112640155,I.55.4.36.025
112640163,I.86.4.30.031
112640169,I.55.4.1.039
112640173,I.86.4.5.007
112640194,I.73.4.75.048
112640200,I.73.4.75.047
112640209,I.47.4.11.019
112640242,I.73.4.75.060
112640288,I.55.4.34.024
112650055,I.69.4.132.002
112650056,I.69.9.8117.001
112650081,I.49.4.34.018
112650091,I.69.4.4.003
112650093,I.73.4.75.047
112650161,I.55.4.5.014
112650184,I.69.4.34.001
112650191,I.69.4.42.001
112650199,I.43.4.9.001
112650210,I.73.4.81.019
112660067,I.73.4.54.003
112660068,I.55.4.22.018
112660085,I.86.4.19.030
112660101,I.69.4.144.001
112670034,I.86.4.35.032
112670085,I.73.4.75.019
112670174,I.56.4.5.018
112670181,I.55.4.2.010
112680069,I.69.4.41.001
112690081,I.73.4.75.047
112690108,I.56.4.75.018
112690123,I.69.4.9.075
112690132,I.47.4.12.001
112690204,I.73.4.75.056
112690217,I.73.4.75.048
112690220,I.55.4.22.017
112690278,I.43.4.7.033
112700019,I.86.4.2.030
112700045,I.86.7.138.007
112700046,I.86.4.37.062
112700144,I.69.4.110.012
112700168,I.69.4.90.008
112700206,I.55.4.34.024
112700262,I.56.4.16.015
112700268,I.73.4.17.010
112710079,I.86.4.32.008
112710124,I.73.4.2.029
112710125,I.55.4.22.030
112710126,I.43.4.7.041
112710129,I.55.4.22.052
112710133,I.55.4.22.009
112710148,I.69.4.9.068
112710150,I.55.4.22.024
112710179,I.49.4.21.019
112720056,I.73.4.4.034
112720059,I.56.4.54.008
112720082,I.73.4.75.070
112720142,I.56.4.29.015
112720189,I.73.4.75.013
112720198,I.73.4.75.072
112730142,I.73.4.81.019
112730183,I.73.4.75.052
112730230,I.86.4.6.001
112740031,I.69.7.715.001
112740077,I.69.4.9.075
112740104,I.73.4.75.060
112740126,I.69.4.54.001
112740158,I.73.4.81.019
112750042,I.56.4.35.043
112750043,I.69.4.25.005
112750045,I.69.4.54.001
112750058,I.73.4.75.015
112750059,I.49.4.26.041
112750076,I.73.4.138.006
112750100,I.73.4.75.031
112750133,I.73.4.23.012
112750211,I.73.4.136.010
112760009,I.69.4.9.042
112760063,I.49.4.1.056
112760082,I.73.4.12.023
112760089,I.69.4.11.002
112760107,I.69.4.90.008
112760135,I.47.4.2.021
112760140,I.73.4.81.015
112760147,I.56.4.80.015
112760232,I.55.4.2.006
112760248,I.73.4.4.028
112760273,I.49.4.52.031
112770007,I.73.4.4.031
112770010,I.73.4.75.030
112770014,I.69.4.42.002
112770083,I.56.4.65.009
112770096,I.56.4.11.010
112770145,I.86.4.10.002
112770148,I.86.4.37.062
112770155,I.73.4.75.032
112770221,I.55.4.16.020
112780027,I.56.7.125.001
112780028,I.56.7.137.002
112780079,I.55.4.1.039
112780115,I.49.7.213.003
112780134,I.73.4.120.006
112780141,I.55.4.4.012
112780156,I.55.4.22.037
112780179,I.56.4.35.073
112780183,I.73.4.120.007
112780240,I.69.4.4.001
112790001,I.73.4.1.045
112790061,I.73.4.16.005
112790067,I.86.4.37.034
112790118,I.69.4.91.001
112790173,I.73.4.75.067
112790174,I.86.4.19.014
112790219,I.55.4.36.030
112790238,I.55.4.36.028
112800046,I.73.4.16.005
112800136,I.55.4.22.032
112800159,I.73.7.121.002
112800175,I.69.4.91.008
112810054,I.86.4.75.020
112810056,I.69.4.152.022
112810058,I.69.7.223.005
112810084,I.43.7.83.004
112820017,I.73.4.4.034
112820031,I.73.4.75.052
112820107,I.86.4.8.050
112820112,I.69.7.668.003
112820114,I.56.4.8.006
112820174,I.69.4.9.065
112830018,I.43.4.32.003
112830026,I.73.4.75.040
112830054,I.86.4.37.037
112830067,I.86.4.60.003
112830180,I.86.4.39.008
112840067,I.55.4.34.024
112840089,I.47.4.2.006
112840129,I.73.4.4.034
112840153,I.49.4.12.008
112840198,I.86.4.4.001
112840216,I.69.4.54.001
112840220,I.69.4.17.001
