ACCN,YEAR,Seg_CRSP2ID_int
110750086,2011,S.86.4.35.005
110750088,2011,S.86.4.39.0010
110750105,2011,S.55.4.34.003
110750121,2011,S.55.4.2.001
110750159,2011,S.55.4.5.004
110750161,2011,S.55.4.3.004
110750166,2011,S.55.4.2.002
110750183,2011,S.73.4.75.002
110750314,2011,S.86.4.36.002
110750328,2011,S.86.4.36.002
110760006,2011,S.73.4.7.002
110760024,2011,S.73.4.44.002
110760031,2011,S.56.7.126.001
110760159,2011,S.55.7.117.001
110760295,2011,S.69.4.90.001
110760303,2011,S.56.4.28.002
110770017,2011,S.73.7.156.001
110770027,2011,S.86.4.30.007
110770047,2011,S.73.4.9.005
110770073,2011,S.69.4.91.001
110770082,2011,S.69.4.34.001
110770092,2011,S.56.4.8.004
110770120,2011,S.86.4.6.003
110770122,2011,S.55.4.4.001
110770137,2011,S.49.7.200.001
110770140,2011,S.69.4.32.001
110780010,2011,S.73.4.4.002
110780037,2011,S.69.4.90.001
110780083,2011,S.69.4.9.002
110780085,2011,S.73.4.75.002
110780117,2011,S.56.4.53.002
110790002,2011,S.49.7.260.002
110790028,2011,S.43.4.12.002
110790112,2011,S.69.4.25.007
110800003,2011,S.55.7.111.001
110800062,2011,S.47.4.14.001
110810005,2011,S.69.7.921.001
110820014,2011,S.56.4.51.003
110820050,2011,S.56.4.1.003
110820131,2011,S.55.4.36.001
110820251,2011,S.73.4.81.001
110820257,2011,S.73.4.75.002
110820396,2011,S.86.4.10.001
110830044,2011,S.69.4.32.001
110830238,2011,S.55.7.147.001
110830276,2011,S.55.4.5.002
110830320,2011,S.73.4.7.002
110840032,2011,S.73.4.4.003
110840035,2011,S.73.4.50.001
110840038,2011,S.43.4.23.001
110840042,2011,S.73.4.9.005
110840089,2011,S.73.4.51.001
110840121,2011,S.73.4.7.001
110840144,2011,S.73.4.4.002
110840159,2011,S.73.4.75.002
110840234,2011,S.43.4.2.005
110850028,2011,S.69.4.91.001
110850122,2011,S.73.4.75.002
110850138,2011,S.86.4.75.003
110860041,2011,S.43.4.115.001
110860045,2011,S.73.4.2.005
110860088,2011,S.56.4.1.003
110860095,2011,S.56.4.47.002
110870025,2011,S.69.4.91.001
110870042,2011,S.86.4.19.003
110870117,2011,S.69.4.103.002
110870140,2011,S.43.4.12.002
110880034,2011,S.55.7.111.001
110880042,2011,S.49.4.52.002
110880069,2011,S.55.4.25.003
110880123,2011,S.73.4.65.001
110880192,2011,S.49.7.203.001
110880202,2011,S.73.4.5.003
110890038,2011,S.55.7.147.001
110890055,2011,S.73.4.7.001
110890067,2011,S.55.4.34.003
110890149,2011,S.86.4.9.001
110900002,2011,S.73.4.17.006
110900021,2011,S.69.4.91.001
110900093,2011,S.73.4.7.002
110910162,2011,S.86.4.19.004
110910224,2011,S.73.4.17.006
110910226,2011,S.69.4.6.003
110910231,2011,S.69.4.21.002
110910256,2011,S.73.4.75.002
110910262,2011,S.73.4.134.003
110910264,2011,S.86.4.18.003
110910289,2011,S.69.4.21.004
110920017,2011,S.73.7.136.002
110930041,2011,S.56.4.53.002
110930069,2011,S.69.4.34.002
110930077,2011,S.69.4.56.001
110930104,2011,S.55.4.4.001
110940027,2011,S.69.4.90.001
110940052,2011,S.49.4.12.001
110940060,2011,S.69.4.77.001
110940083,2011,S.69.4.9.002
110940110,2011,S.69.4.5.003
110950020,2011,S.73.4.4.002
110950065,2011,S.69.4.7.001
110950078,2011,S.56.4.1.003
110960053,2011,S.55.7.112.001
110960057,2011,S.69.4.21.004
110960072,2011,S.55.4.22.001
110960075,2011,S.69.4.120.001
110960081,2011,S.86.4.37.009
110960082,2011,S.55.4.22.001
110960103,2011,S.69.7.666.001
110960114,2011,S.86.4.9.002
110960126,2011,S.55.4.22.004
110960131,2011,S.55.4.22.004
110960132,2011,S.69.4.24.002
110960137,2011,S.86.4.19.004
110960158,2011,S.69.4.92.002
110970002,2011,S.73.4.9.006
110970003,2011,S.73.7.155.001
110970080,2011,S.73.4.7.002
110970093,2011,S.73.4.1.003
110970096,2011,S.86.4.35.009
110970155,2011,S.86.4.75.004
110980005,2011,S.73.7.176.002
110980085,2011,S.49.4.26.004
110980086,2011,S.73.4.13.006
110980095,2011,S.69.4.56.003
110980108,2011,S.86.4.3.005
110980112,2011,S.55.4.14.003
110980146,2011,S.69.4.9.002
111000010,2011,S.43.4.9.004
111000051,2011,S.69.4.32.001
111010040,2011,S.69.4.34.002
111010071,2011,S.55.4.9.002
111010165,2011,S.73.4.10.002
111010169,2011,S.73.4.4.001
111020008,2011,S.73.4.8.003
111020028,2011,S.73.4.1.002
111020072,2011,S.86.4.8.006
111020074,2011,S.86.4.7.007
111020080,2011,S.86.4.7.007
111020118,2011,S.73.4.7.002
111020145,2011,S.56.4.35.007
111030036,2011,S.55.4.25.003
111030039,2011,S.86.4.35.001
111030041,2011,S.55.4.36.001
111030046,2011,S.55.4.22.001
111030047,2011,S.55.4.22.001
111030048,2011,S.69.4.4.006
111030068,2011,S.55.4.22.001
111030071,2011,S.55.4.22.002
111040001,2011,S.86.4.6.004
111040029,2011,S.47.4.27.001
111040056,2011,S.55.4.22.004
111050013,2011,S.69.7.285.001
111050021,2011,S.73.4.7.002
111050033,2011,S.69.4.6.003
111050058,2011,S.69.4.91.001
111060012,2011,S.73.7.141.001
111060043,2011,S.56.4.1.005
111060076,2011,S.69.4.22.001
111060091,2011,S.73.4.7.002
111060107,2011,S.73.4.17.006
111060109,2011,S.69.4.21.004
111060125,2011,S.56.4.10.003
111060139,2011,S.43.4.7.006
111070028,2011,S.69.4.84.001
111070052,2011,S.73.4.138.001
111070057,2011,S.43.4.1.001
111070063,2011,S.73.4.75.002
111080003,2011,S.55.4.23.001
111080037,2011,S.73.4.50.001
111080277,2011,S.69.4.56.003
111080279,2011,S.73.4.1.002
111080283,2011,S.86.4.7.006
111080354,2011,S.56.4.8.002
111090073,2011,S.56.4.35.003
111090156,2011,S.55.4.22.001
111090223,2011,S.86.4.12.003
111100075,2011,S.55.4.34.003
111100079,2011,S.55.4.5.002
111100095,2011,S.55.4.22.001
111100096,2011,S.55.4.22.002
111100100,2011,S.55.4.25.003
111100101,2011,S.55.4.22.002
111100116,2011,S.55.4.22.004
111100125,2011,S.55.4.22.002
111100139,2011,S.55.4.4.002
111100160,2011,S.55.7.111.001
111100176,2011,S.69.4.44.004
111100196,2011,S.55.4.22.001
111100200,2011,S.56.4.27.003
111110018,2011,S.73.7.139.001
111120041,2011,S.73.4.4.003
111120059,2011,S.73.4.75.002
111120086,2011,S.73.4.120.001
111120108,2011,S.55.4.36.001
111130105,2011,S.86.4.12.005
111130121,2011,S.43.4.13.001
111140007,2011,S.73.4.39.001
111140030,2011,S.56.4.40.002
111140045,2011,S.69.7.921.001
111140059,2011,S.43.4.12.001
111150009,2011,S.86.4.37.009
111150018,2011,S.69.4.9.002
111150024,2011,S.43.4.13.001
111150083,2011,S.86.7.120.001
111150124,2011,S.55.4.1.002
111170029,2011,S.55.4.4.002
111170035,2011,S.73.4.7.002
111170041,2011,S.55.4.16.001
111170053,2011,S.55.4.22.001
111170081,2011,S.69.4.68.001
111170083,2011,S.55.4.3.004
111170086,2011,S.43.4.1.002
111170096,2011,S.56.4.4.001
111170111,2011,S.73.4.7.002
111180032,2011,S.73.4.120.001
111180064,2011,S.86.4.18.001
111180077,2011,S.86.4.12.005
111180085,2011,S.86.4.9.002
111180114,2011,S.56.4.1.006
111180145,2011,S.43.4.12.002
111180147,2011,S.69.4.52.001
111190031,2011,S.43.4.12.001
111190033,2011,S.73.7.159.001
111190036,2011,S.73.4.2.006
111200013,2011,S.69.4.5.007
111200026,2011,S.69.4.9.002
111200081,2011,S.69.4.38.001
111200085,2011,S.73.4.81.001
111210031,2011,S.56.4.75.004
111210043,2011,S.56.4.98.001
111210044,2011,S.73.4.7.002
111210083,2011,S.73.7.153.001
111210101,2011,S.56.4.88.001
111220003,2011,S.86.4.36.002
111220028,2011,S.69.4.9.002
111220072,2011,S.56.4.1.001
111220074,2011,S.69.4.9.002
111230031,2011,S.69.4.91.001
111230067,2011,S.69.4.13.001
111230148,2011,S.55.4.14.002
111230200,2011,S.86.4.32.001
111230202,2011,S.86.4.18.001
111240023,2011,S.73.4.81.001
111240030,2011,S.73.4.75.002
111240053,2011,S.56.4.16.001
111240063,2011,S.55.4.22.004
111240095,2011,S.69.4.9.002
111240097,2011,S.55.7.147.001
111240101,2011,S.55.4.22.002
111240104,2011,S.55.4.25.002
111240172,2011,S.55.4.4.002
111240177,2011,S.73.4.4.001
111250008,2011,S.69.4.137.001
111250011,2011,S.69.7.945.001
111250016,2011,S.55.4.12.001
111250048,2011,S.73.4.13.006
111250068,2011,S.56.4.21.002
111250117,2011,S.69.4.42.001
111250122,2011,S.69.4.115.001
111260039,2011,S.69.4.9.002
111260054,2011,S.69.4.90.001
111260061,2011,S.69.4.70.001
111260106,2011,S.73.4.138.002
111260201,2011,S.43.4.12.002
111260243,2011,S.55.4.30.001
111270003,2011,S.73.4.14.003
111270036,2011,S.69.7.761.001
111270039,2011,S.69.4.25.001
111270060,2011,S.73.4.75.002
111270073,2011,S.56.4.1.006
111270114,2011,S.73.4.115.001
111270121,2011,S.69.4.4.001
111280017,2011,S.73.4.81.001
111280110,2011,S.69.4.4.001
111290025,2011,S.73.4.134.003
111290041,2011,S.55.7.133.001
111290081,2011,S.69.4.9.002
111290141,2011,S.86.4.37.008
111300027,2011,S.73.4.7.002
111300044,2011,S.73.4.49.001
111310071,2011,S.55.4.22.002
111310086,2011,S.55.4.36.001
111310108,2011,S.55.4.22.002
111310112,2011,S.55.4.4.002
111310120,2011,S.69.4.56.003
111310139,2011,S.73.4.134.003
111310235,2011,S.69.4.91.001
111320025,2011,S.73.4.4.002
111320115,2011,S.55.4.34.003
111320116,2011,S.69.4.5.006
111320118,2011,S.73.4.134.003
111330011,2011,S.43.4.25.004
111330035,2011,S.73.4.51.001
111330101,2011,S.69.4.4.001
111340027,2011,S.73.4.120.001
111340032,2011,S.73.4.2.002
111340043,2011,S.56.4.67.005
111340056,2011,S.55.4.2.001
111340059,2011,S.86.4.35.009
111340082,2011,S.69.4.4.001
111340111,2011,S.49.4.1.007
111340115,2011,S.86.4.19.002
111340120,2011,S.43.4.2.003
111340125,2011,S.73.4.4.003
111340145,2011,S.73.4.10.003
111350025,2011,S.55.4.8.003
111370081,2011,S.56.4.1.001
111370095,2011,S.55.4.1.002
111370116,2011,S.73.4.3.001
111370137,2011,S.43.4.33.001
111370139,2011,S.69.4.9.002
111370170,2011,S.69.4.48.004
111380011,2011,S.73.4.43.001
111380023,2011,S.73.4.2.005
111380031,2011,S.55.4.22.001
111380035,2011,S.55.4.25.003
111380047,2011,S.55.4.22.004
111380056,2011,S.55.4.36.001
111380077,2011,S.69.4.91.001
111380081,2011,S.55.4.25.003
111380106,2011,S.73.4.75.002
111380107,2011,S.47.4.21.001
111380112,2011,S.86.4.19.001
111380140,2011,S.73.4.75.002
111390031,2011,S.43.4.12.002
111390151,2011,S.73.4.13.006
111400013,2011,S.73.4.134.003
111400020,2011,S.55.4.3.002
111400084,2011,S.69.4.5.001
111400175,2011,S.73.4.7.002
111410003,2011,S.43.4.12.002
111410062,2011,S.69.4.4.001
111410078,2011,S.55.4.1.002
111410122,2011,S.55.4.2.001
111420014,2011,S.69.4.115.001
111420026,2011,S.73.4.1.003
111420075,2011,S.73.4.75.002
111420101,2011,S.73.7.111.001
111430095,2011,S.73.4.81.001
111430118,2011,S.73.4.138.002
111440019,2011,S.56.4.67.005
111440045,2011,S.73.4.75.002
111440059,2011,S.69.4.16.003
111440062,2011,S.73.4.7.002
111440102,2011,S.73.4.3.001
111440114,2011,S.55.4.34.003
111440116,2011,S.69.4.9.002
111440136,2011,S.55.4.25.003
111440154,2011,S.86.4.34.001
111440156,2011,S.69.4.13.001
111440171,2011,S.69.4.91.001
111450061,2011,S.55.4.22.003
111450092,2011,S.55.4.22.001
111460057,2011,S.56.4.1.004
111460107,2011,S.86.4.3.007
111460111,2011,S.69.4.48.004
111460120,2011,S.86.7.120.001
111470178,2011,S.73.4.17.005
111470187,2011,S.69.4.37.002
111470223,2011,S.86.4.19.004
111470235,2011,S.55.7.146.001
111480070,2011,S.73.4.75.002
111480099,2011,S.73.4.10.002
111480107,2011,S.69.4.48.004
111480114,2011,S.69.4.9.002
111480153,2011,S.73.4.1.002
111480167,2011,S.73.4.50.001
111480193,2011,S.56.4.46.002
111490051,2011,S.69.4.6.003
111490059,2011,S.86.7.106.002
111490092,2011,S.55.4.8.003
111490112,2011,S.86.4.19.003
111500019,2011,S.73.4.49.001
111500033,2011,S.43.7.76.001
111500045,2011,S.43.4.1.001
111500104,2011,S.49.4.35.001
111510084,2011,S.69.4.34.001
111510116,2011,S.86.4.75.001
111510130,2011,S.86.4.18.001
111510133,2011,S.86.4.75.005
111510142,2011,S.86.4.35.008
111510229,2011,S.73.7.122.001
111520156,2011,S.73.4.75.002
111520183,2011,S.69.4.44.001
111520219,2011,S.86.4.37.006
111520220,2011,S.43.4.4.004
111520233,2011,S.55.4.1.002
111530061,2011,S.49.4.35.001
111530133,2011,S.55.4.22.004
111530162,2011,S.86.4.6.004
111540017,2011,S.86.4.37.008
111540059,2011,S.69.4.13.001
111540128,2011,S.69.4.9.002
111540136,2011,S.69.4.54.001
111540239,2011,S.73.4.7.002
111540246,2011,S.86.4.6.001
111550031,2011,S.69.4.13.001
111550124,2011,S.73.4.4.002
111550125,2011,S.55.4.18.001
111550136,2011,S.49.4.45.001
111550147,2011,S.86.4.75.002
111550148,2011,S.86.7.134.001
111550157,2011,S.56.4.41.002
111550181,2011,S.55.4.1.002
111560037,2011,S.73.4.9.006
111560046,2011,S.56.4.1.001
111560053,2011,S.73.4.7.001
111560057,2011,S.73.7.121.001
111560147,2011,S.86.4.35.009
111560154,2011,S.86.4.20.004
111560160,2011,S.73.4.7.001
111560162,2011,S.69.4.65.002
111570010,2011,S.56.4.1.001
111570013,2011,S.86.4.12.002
111570081,2011,S.55.4.2.001
111570124,2011,S.56.7.122.002
111570134,2011,S.56.7.140.001
111580026,2011,S.43.4.15.002
111580040,2011,S.55.4.6.001
111580153,2011,S.47.4.9.001
111580166,2011,S.73.4.136.002
111580187,2011,S.73.4.4.002
111580224,2011,S.43.4.9.004
111580225,2011,S.73.4.9.002
111590116,2011,S.73.4.4.003
111590129,2011,S.86.4.37.008
111590134,2011,S.86.4.19.003
111590144,2011,S.86.4.18.002
111590178,2011,S.73.4.120.001
111600006,2011,S.73.4.137.001
111600014,2011,S.73.4.12.001
111600021,2011,S.69.4.14.001
111600032,2011,S.49.4.52.001
111600051,2011,S.86.4.35.005
111610009,2011,S.73.7.154.001
111610017,2011,S.69.4.37.002
111610047,2011,S.43.4.2.003
111610069,2011,S.49.7.228.001
111610072,2011,S.49.4.14.001
111610144,2011,S.55.4.22.001
111620018,2011,S.86.4.35.005
111620041,2011,S.55.4.23.001
111620043,2011,S.69.4.13.001
111620118,2011,S.86.4.19.002
111620124,2011,S.69.4.38.002
111620128,2011,S.86.4.75.004
111620133,2011,S.69.4.43.001
111620136,2011,S.86.4.35.009
111630033,2011,S.73.4.75.002
111630048,2011,S.69.4.9.002
111630086,2011,S.73.4.72.001
111630099,2011,S.56.4.15.001
111640016,2011,S.73.4.9.006
111640111,2011,S.86.4.3.002
111640135,2011,S.69.4.4.007
111640169,2011,S.73.4.4.003
111640181,2011,S.69.4.21.004
111650144,2011,S.55.4.22.003
111650244,2011,S.56.7.118.001
111650333,2011,S.86.4.18.001
111650387,2011,S.73.4.9.006
111650399,2011,S.56.4.35.010
111660018,2011,S.73.4.3.001
111660101,2011,S.69.4.37.002
111660147,2011,S.73.7.163.002
111660174,2011,S.73.7.145.002
111660189,2011,S.55.4.22.003
111660272,2011,S.69.4.4.001
111670086,2011,S.69.4.79.001
111670185,2011,S.55.4.8.003
111670210,2011,S.55.4.22.003
111680038,2011,S.73.4.9.004
111680180,2011,S.73.4.81.001
111690048,2011,S.69.4.126.001
111690072,2011,S.69.9.8172.001
111690075,2011,S.69.4.48.001
111690081,2011,S.69.4.4.001
111690138,2011,S.69.7.1014.001
111700088,2011,S.56.4.41.001
111700109,2011,S.69.4.23.002
111700125,2011,S.56.4.1.006
111710011,2011,S.69.4.66.002
111710103,2011,S.73.4.7.002
111710129,2011,S.69.4.121.001
111720009,2011,S.73.4.65.004
111720161,2011,S.55.4.8.004
111720166,2011,S.55.4.2.001
111720170,2011,S.69.4.9.002
111720179,2011,S.55.7.133.001
111720218,2011,S.69.4.110.002
111730022,2011,S.69.4.56.003
111730084,2011,S.43.4.3.001
111730096,2011,S.49.7.280.001
111730139,2011,S.55.4.22.003
111730209,2011,S.55.7.101.001
111730222,2011,S.86.4.35.003
111730228,2011,S.56.4.8.001
111740016,2011,S.69.4.56.002
111740084,2011,S.69.4.7.007
111740107,2011,S.73.4.4.003
111740115,2011,S.55.4.14.002
111740158,2011,S.73.7.136.002
111740212,2011,S.69.7.780.001
111740218,2011,S.56.4.35.005
111750016,2011,S.56.4.8.004
111750017,2011,S.69.4.9.002
111750026,2011,S.55.4.4.002
111750074,2011,S.69.4.88.001
111750098,2011,S.69.4.21.004
111750124,2011,S.69.4.110.004
111750126,2011,S.86.4.37.008
111750218,2011,S.69.4.56.003
111760092,2011,S.69.4.7.007
111760149,2011,S.69.4.4.002
111770007,2011,S.69.4.14.001
111770100,2011,S.56.4.22.001
111770121,2011,S.69.4.13.001
111780005,2011,S.86.4.35.003
111780178,2011,S.73.4.120.001
111780191,2011,S.69.4.95.001
111780203,2011,S.69.4.57.001
111790091,2011,S.43.4.7.002
111790110,2011,S.43.4.7.003
111790259,2011,S.73.7.143.001
111790265,2011,S.69.4.91.001
111790306,2011,S.73.4.75.002
111800058,2011,S.55.4.22.004
111800062,2011,S.55.4.22.004
111800067,2011,S.55.4.4.001
111800119,2011,S.55.4.13.001
111800120,2011,S.73.4.133.001
111800126,2011,S.56.4.9.002
111800167,2011,S.86.4.37.009
111800171,2011,S.69.4.110.003
111800191,2011,S.49.7.213.002
111810010,2011,S.73.4.3.001
111810025,2011,S.69.4.9.002
111810046,2011,S.73.4.4.002
111810071,2011,S.69.4.91.001
111810081,2011,S.69.4.4.001
111810091,2011,S.86.4.30.007
111810101,2011,S.55.4.9.002
111810102,2011,S.55.4.14.003
111810167,2011,S.56.4.72.001
111810207,2011,S.86.4.12.003
111820008,2011,S.73.4.43.001
111820027,2011,S.69.4.100.002
111820102,2011,S.49.4.22.001
111820139,2011,S.86.4.33.005
111820140,2011,S.86.4.19.003
111830049,2011,S.55.4.33.001
111830093,2011,S.69.4.100.001
111830107,2011,S.73.7.130.001
111830122,2011,S.86.4.3.003
111840007,2011,S.69.4.52.002
111840020,2011,S.73.4.9.004
111840047,2011,S.69.4.91.001
111840093,2011,S.69.4.4.001
111850014,2011,S.73.4.75.002
111850023,2011,S.86.4.34.001
111850038,2011,S.49.4.24.001
111850062,2011,S.49.4.26.003
111850076,2011,S.56.4.85.001
111860007,2011,S.55.4.2.002
111860024,2011,S.55.4.2.002
111860028,2011,S.69.4.142.001
111860069,2011,S.86.4.18.001
111860101,2011,S.86.4.18.001
111860152,2011,S.55.4.2.002
111860164,2011,S.86.4.35.007
111870014,2011,S.49.4.32.001
111870043,2011,S.86.4.19.003
111870052,2011,S.55.4.36.002
111870058,2011,S.56.4.54.001
111880003,2011,S.55.4.22.004
111880007,2011,S.86.4.9.003
111880021,2011,S.55.4.22.001
111880035,2011,S.73.4.75.002
111880041,2011,S.47.4.23.002
111880044,2011,S.47.4.14.001
111880085,2011,S.73.4.13.006
111880088,2011,S.73.4.64.001
111880090,2011,S.55.4.22.001
111880113,2011,S.86.4.75.003
111880124,2011,S.55.4.3.004
111880132,2011,S.73.4.7.002
111880140,2011,S.55.4.22.002
111880164,2011,S.73.4.75.002
111880166,2011,S.86.4.18.002
111890007,2011,S.69.4.9.002
111890088,2011,S.73.4.51.001
111890098,2011,S.56.4.34.001
111890145,2011,S.73.7.134.002
111900036,2011,S.69.4.4.003
111900037,2011,S.69.4.34.001
111900039,2011,S.69.4.13.001
111900049,2011,S.86.4.30.005
111910030,2011,S.69.4.91.001
111910037,2011,S.69.4.9.002
111910079,2011,S.73.4.7.002
111910080,2011,S.69.4.95.001
111910115,2011,S.69.4.48.005
111920008,2011,S.73.7.158.001
111920009,2011,S.73.4.9.004
111920042,2011,S.49.4.52.002
111920074,2011,S.73.4.138.002
111920093,2011,S.69.7.251.001
111920108,2011,S.73.4.134.003
111930011,2011,S.86.7.106.004
111930042,2011,S.47.4.14.002
111930119,2011,S.69.4.6.003
111940005,2011,S.73.7.159.001
111940015,2011,S.73.4.7.002
111940038,2011,S.69.4.89.001
111940045,2011,S.55.4.2.001
111940068,2011,S.56.4.67.003
111940129,2011,S.86.4.35.002
111940140,2011,S.49.4.8.001
111940159,2011,S.56.4.1.002
111950026,2011,S.69.7.453.002
111950034,2011,S.47.4.1.002
111950047,2011,S.73.4.133.001
